industry_type,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest,renewables_percent
45,10.800622294399142,9987286,46842.59568,68,53,958035.14,8.3
45,8.6275460246931,9987286,46842.59568,68,53,958035.14,8.3
34,10.66648523005048,9987286,46842.59568,68,53,958035.14,8.3
34,11.67675652125302,9987286,46842.59568,68,53,958035.14,8.3
48,10.185999105862487,9987286,46842.59568,68,53,958035.14,8.3
46,11.370696056903872,9987286,46842.59568,68,53,958035.14,8.3
45,9.976532045110138,9987286,46842.59568,68,53,958035.14,8.3
36,10.747506987612196,9987286,46842.59568,68,53,958035.14,8.3
45,11.148408250656672,9987286,46842.59568,68,53,958035.14,8.3
48,11.552652569116715,9987286,46842.59568,68,53,958035.14,8.3
48,11.594601539511993,9987286,46842.59568,68,53,958035.14,8.3
34,10.336981555309757,9987286,46842.59568,68,53,958035.14,8.3
28,11.965068158116758,9987286,46842.59568,68,53,958035.14,8.3
45,10.1480397349494,9987286,46842.59568,68,53,958035.14,8.3
34,11.042825511085423,9987286,46842.59568,68,53,958035.14,8.3
30,11.821001813189122,9987286,46842.59568,68,53,958035.14,8.3
30,11.045075738409775,9987286,46842.59568,68,53,958035.14,8.3
34,10.147281763622173,9987286,46842.59568,68,53,958035.14,8.3
32,11.056559080362302,9987286,46842.59568,68,53,958035.14,8.3
32,10.320377020094877,9987286,46842.59568,68,53,958035.14,8.3
32,9.965505650072968,9987286,46842.59568,68,53,958035.14,8.3
32,10.670214926713488,9987286,46842.59568,68,53,958035.14,8.3
46,13.116813095044355,9987286,46842.59568,68,53,958035.14,8.3
48,8.702003315822276,9987286,46842.59568,68,53,958035.14,8.3
28,11.52806890213627,9987286,46842.59568,68,53,958035.14,8.3
46,9.752700592388628,9987286,46842.59568,68,53,958035.14,8.3
28,14.351677730252746,9987286,46842.59568,68,53,958035.14,8.3
48,10.943777514986875,9987286,46842.59568,68,53,958035.14,8.3
46,10.053094955866316,9987286,46842.59568,68,53,958035.14,8.3
46,12.738475603221465,9987286,46842.59568,68,53,958035.14,8.3
46,15.86154588078811,9987286,46842.59568,68,53,958035.14,8.3
46,12.019523886693852,9987286,46842.59568,68,53,958035.14,8.3
46,13.7098130077389,9987286,46842.59568,68,53,958035.14,8.3
46,6.286087475989081,9987286,46842.59568,68,53,958035.14,8.3
48,10.861118864441824,9987286,46842.59568,68,53,958035.14,8.3
16,10.000735308572152,9987286,46842.59568,68,53,958035.14,8.3
48,12.180663807761773,9987286,46842.59568,68,53,958035.14,8.3
48,11.273590283853817,9987286,46842.59568,68,53,958035.14,8.3
46,8.889738886082688,9987286,46842.59568,68,53,958035.14,8.3
46,10.039820317650122,9987286,46842.59568,68,53,958035.14,8.3
46,9.907442521326402,9987286,46842.59568,68,53,958035.14,8.3
29,10.920820152117885,9987286,46842.59568,68,53,958035.14,8.3
16,10.16352033197265,9987286,46842.59568,68,53,958035.14,8.3
48,8.75660371519432,9987286,46842.59568,68,53,958035.14,8.3
9,10.227999260638569,9987286,46842.59568,68,53,958035.14,8.3
46,8.30267136597807,9987286,46842.59568,68,53,958035.14,8.3
48,9.36168282671349,9987286,46842.59568,68,53,958035.14,8.3
28,11.576422644099365,9987286,46842.59568,68,53,958035.14,8.3
9,11.290878162555561,9987286,46842.59568,68,53,958035.14,8.3
29,11.294955109574003,9987286,46842.59568,68,53,958035.14,8.3
48,10.074120226404027,9987286,46842.59568,68,53,958035.14,8.3
48,11.024691060421448,9987286,46842.59568,68,53,958035.14,8.3
12,12.80917678005056,9987286,46842.59568,68,53,958035.14,8.3
16,10.915554137590112,9987286,46842.59568,68,53,958035.14,8.3
16,10.909576428089403,9987286,46842.59568,68,53,958035.14,8.3
16,11.988124462388253,9987286,46842.59568,68,53,958035.14,8.3
16,11.500677261027745,9987286,46842.59568,68,53,958035.14,8.3
48,10.990732982549117,9987286,46842.59568,68,53,958035.14,8.3
16,11.484172882845888,9987286,46842.59568,68,53,958035.14,8.3
48,10.750191307906462,9987286,46842.59568,68,53,958035.14,8.3
34,6.480385301414372,9987286,46842.59568,68,53,958035.14,8.3
46,10.532064104776406,9987286,46842.59568,68,53,958035.14,8.3
11,10.560152371234265,9987286,46842.59568,68,53,958035.14,8.3
30,9.994582862241959,9987286,46842.59568,68,53,958035.14,8.3
16,10.319989397843987,9987286,46842.59568,68,53,958035.14,8.3
46,13.145931752422738,9987286,46842.59568,68,53,958035.14,8.3
46,15.155409020222656,9987286,46842.59568,68,53,958035.14,8.3
46,16.61284530600206,9987286,46842.59568,68,53,958035.14,8.3
30,11.743486129367927,9987286,46842.59568,68,53,958035.14,8.3
45,10.997464514658224,9987286,46842.59568,68,53,958035.14,8.3
48,10.332025229965607,9987286,46842.59568,68,53,958035.14,8.3
46,14.763109256545102,9987286,46842.59568,68,53,958035.14,8.3
48,11.347824381049888,9987286,46842.59568,68,53,958035.14,8.3
9,10.560253488832718,9987286,46842.59568,68,53,958035.14,8.3
48,10.423845598061266,9987286,46842.59568,68,53,958035.14,8.3
48,10.615601226616088,9987286,46842.59568,68,53,958035.14,8.3
30,11.45481683040176,9987286,46842.59568,68,53,958035.14,8.3
30,10.132006868500484,9987286,46842.59568,68,53,958035.14,8.3
30,12.440225190878257,9987286,46842.59568,68,53,958035.14,8.3
48,10.467014254297158,9987286,46842.59568,68,53,958035.14,8.3
9,11.604513489778746,9987286,46842.59568,68,53,958035.14,8.3
48,12.558660616159566,9987286,46842.59568,68,53,958035.14,8.3
9,11.424394271826714,9987286,46842.59568,68,53,958035.14,8.3
16,10.562232297378232,9987286,46842.59568,68,53,958035.14,8.3
28,12.590483343588941,9987286,46842.59568,68,53,958035.14,8.3
46,14.34954267752272,9987286,46842.59568,68,53,958035.14,8.3
34,10.579548389359225,9987286,46842.59568,68,53,958035.14,8.3
48,12.572086347210742,9987286,46842.59568,68,53,958035.14,8.3
46,13.211319273257804,9987286,46842.59568,68,53,958035.14,8.3
46,13.629252854298178,9987286,46842.59568,68,53,958035.14,8.3
48,11.419138823991004,9987286,46842.59568,68,53,958035.14,8.3
48,11.942440377485829,9987286,46842.59568,68,53,958035.14,8.3
32,13.414524438195306,9987286,46842.59568,68,53,958035.14,8.3
48,10.973470573478263,9987286,46842.59568,68,53,958035.14,8.3
15,9.599865240157586,9987286,46842.59568,68,53,958035.14,8.3
17,9.943237933083173,9987286,46842.59568,68,53,958035.14,8.3
48,6.798830641603813,9987286,46842.59568,68,53,958035.14,8.3
46,12.062274847534766,9987286,46842.59568,68,53,958035.14,8.3
28,13.731727844680586,9987286,46842.59568,68,53,958035.14,8.3
46,15.375403916388468,9987286,46842.59568,68,53,958035.14,8.3
46,12.526511241863446,9987286,46842.59568,68,53,958035.14,8.3
45,10.299985912581606,9987286,46842.59568,68,53,958035.14,8.3
46,13.304188490990743,9987286,46842.59568,68,53,958035.14,8.3
34,10.675173510433101,9987286,46842.59568,68,53,958035.14,8.3
9,12.311276277882458,9987286,46842.59568,68,53,958035.14,8.3
25,13.910962607704583,9987286,46842.59568,68,53,958035.14,8.3
48,8.933974034422725,9987286,46842.59568,68,53,958035.14,8.3
46,10.257621119911324,9987286,46842.59568,68,53,958035.14,8.3
9,11.022158220106913,9987286,46842.59568,68,53,958035.14,8.3
16,10.415920324147885,9987286,46842.59568,68,53,958035.14,8.3
46,14.006994305077221,9987286,46842.59568,68,53,958035.14,8.3
30,11.877716289870508,9987286,46842.59568,68,53,958035.14,8.3
34,15.184755883711603,9987286,46842.59568,68,53,958035.14,8.3
12,12.51805223545936,9987286,46842.59568,68,53,958035.14,8.3
32,8.794207464696,9987286,46842.59568,68,53,958035.14,8.3
32,10.299676234,9987286,46842.59568,68,53,958035.14,8.3
32,10.729108967125306,9987286,46842.59568,68,53,958035.14,8.3
48,11.017685255210393,9987286,46842.59568,68,53,958035.14,8.3
48,12.318191670922115,9987286,46842.59568,68,53,958035.14,8.3
46,10.869515656979024,9987286,46842.59568,68,53,958035.14,8.3
48,10.080913813564274,9987286,46842.59568,68,53,958035.14,8.3
46,10.358834165592619,9987286,46842.59568,68,53,958035.14,8.3
46,10.360161864829694,9987286,46842.59568,68,53,958035.14,8.3
9,11.258691166585974,9987286,46842.59568,68,53,958035.14,8.3
30,13.281870383611592,9987286,46842.59568,68,53,958035.14,8.3
30,11.788263026505664,9987286,46842.59568,68,53,958035.14,8.3
46,10.631610197920551,9987286,46842.59568,68,53,958035.14,8.3
46,10.417805032669404,9987286,46842.59568,68,53,958035.14,8.3
48,11.626210381462249,9987286,46842.59568,68,53,958035.14,8.3
48,11.949419801803455,9987286,46842.59568,68,53,958035.14,8.3
48,9.70037295094446,9987286,46842.59568,68,53,958035.14,8.3
12,10.58561301651413,9987286,46842.59568,68,53,958035.14,8.3
12,11.176533845099398,9987286,46842.59568,68,53,958035.14,8.3
30,11.022554543435039,9987286,46842.59568,68,53,958035.14,8.3
48,10.808458375312847,9987286,46842.59568,68,53,958035.14,8.3
48,11.761111928488345,9987286,46842.59568,68,53,958035.14,8.3
48,10.199827586437914,9987286,46842.59568,68,53,958035.14,8.3
19,10.279839145247845,9987286,46842.59568,68,53,958035.14,8.3
46,9.501523807495845,9987286,46842.59568,68,53,958035.14,8.3
32,10.101627584933603,9987286,46842.59568,68,53,958035.14,8.3
48,10.811796474348077,9987286,46842.59568,68,53,958035.14,8.3
46,14.130566429800801,9987286,46842.59568,68,53,958035.14,8.3
41,11.259972984385318,579054,65603.38069,36,41,559264.4,11.6
25,11.315017695776278,579054,65603.38069,36,41,559264.4,11.6
29,10.293990618788005,579054,65603.38069,36,41,559264.4,11.6
32,10.442752750499814,579054,65603.38069,36,41,559264.4,11.6
29,10.570254976828867,579054,65603.38069,36,41,559264.4,11.6
25,10.584251324207667,579054,65603.38069,36,41,559264.4,11.6
29,12.35266577603219,579054,65603.38069,36,41,559264.4,11.6
29,11.96697112797975,579054,65603.38069,36,41,559264.4,11.6
29,11.651643210187329,579054,65603.38069,36,41,559264.4,11.6
29,10.91177341185899,579054,65603.38069,36,41,559264.4,11.6
48,10.776067747064147,579054,65603.38069,36,41,559264.4,11.6
48,11.053276045403667,579054,65603.38069,36,41,559264.4,11.6
32,9.475224996128748,579054,65603.38069,36,41,559264.4,11.6
32,9.707533250716644,579054,65603.38069,36,41,559264.4,11.6
32,10.448218015972394,579054,65603.38069,36,41,559264.4,11.6
48,10.354333846240168,579054,65603.38069,36,41,559264.4,11.6
29,11.840906121386855,579054,65603.38069,36,41,559264.4,11.6
29,10.575438215786424,579054,65603.38069,36,41,559264.4,11.6
9,12.915017690114015,579054,65603.38069,36,41,559264.4,11.6
46,11.324686160797874,579054,65603.38069,36,41,559264.4,11.6
25,13.511238379579424,579054,65603.38069,36,41,559264.4,11.6
46,15.490057279016124,579054,65603.38069,36,41,559264.4,11.6
32,11.368445023968748,579054,65603.38069,36,41,559264.4,11.6
29,10.989955428780183,579054,65603.38069,36,41,559264.4,11.6
46,14.93650270556777,579054,65603.38069,36,41,559264.4,11.6
29,10.588411010796099,579054,65603.38069,36,41,559264.4,11.6
48,8.269692908597289,579054,65603.38069,36,41,559264.4,11.6
32,10.070366060248102,579054,65603.38069,36,41,559264.4,11.6
29,13.165552958019413,579054,65603.38069,36,41,559264.4,11.6
28,10.445870562567716,579054,65603.38069,36,41,559264.4,11.6
25,12.911614800030275,579054,65603.38069,36,41,559264.4,11.6
25,14.484840386856229,579054,65603.38069,36,41,559264.4,11.6
29,11.604086722614896,579054,65603.38069,36,41,559264.4,11.6
29,11.398892317187793,579054,65603.38069,36,41,559264.4,11.6
29,11.148332830108247,579054,65603.38069,36,41,559264.4,11.6
31,13.578831371869047,579054,65603.38069,36,41,559264.4,11.6
46,16.212866904658966,579054,65603.38069,36,41,559264.4,11.6
28,11.744217820411876,579054,65603.38069,36,41,559264.4,11.6
32,10.945585784427562,579054,65603.38069,36,41,559264.4,11.6
32,12.361176607981992,579054,65603.38069,36,41,559264.4,11.6
46,16.28715917718695,579054,65603.38069,36,41,559264.4,11.6
28,13.238624544494874,579054,65603.38069,36,41,559264.4,11.6
29,11.728770672044126,579054,65603.38069,36,41,559264.4,11.6
32,10.004654366908369,579054,65603.38069,36,41,559264.4,11.6
46,15.443574833618111,579054,65603.38069,36,41,559264.4,11.6
46,13.646906885673747,579054,65603.38069,36,41,559264.4,11.6
46,8.789869640528766,579054,65603.38069,36,41,559264.4,11.6
29,12.674494430569792,579054,65603.38069,36,41,559264.4,11.6
31,11.981916331544936,579054,65603.38069,36,41,559264.4,11.6
29,11.958869750443561,579054,65603.38069,36,41,559264.4,11.6
29,10.599087971444613,579054,65603.38069,36,41,559264.4,11.6
31,9.910884527338553,579054,65603.38069,36,41,559264.4,11.6
9,12.809736755161998,579054,65603.38069,36,41,559264.4,11.6
31,12.527828823019448,579054,65603.38069,36,41,559264.4,11.6
31,13.96904725562877,579054,65603.38069,36,41,559264.4,11.6
25,13.986406653718646,579054,65603.38069,36,41,559264.4,11.6
29,14.857663870246666,579054,65603.38069,36,41,559264.4,11.6
16,11.117882803973583,579054,65603.38069,36,41,559264.4,11.6
25,14.224462424259913,579054,65603.38069,36,41,559264.4,11.6
41,11.936789928667517,579054,65603.38069,36,41,559264.4,11.6
46,10.378187760569345,579054,65603.38069,36,41,559264.4,11.6
29,10.516884836715793,579054,65603.38069,36,41,559264.4,11.6
32,10.70822838732106,579054,65603.38069,36,41,559264.4,11.6
28,12.201433983553592,579054,65603.38069,36,41,559264.4,11.6
31,12.110660557533386,579054,65603.38069,36,41,559264.4,11.6
16,10.456099154041215,579054,65603.38069,36,41,559264.4,11.6
32,11.34244952698452,579054,65603.38069,36,41,559264.4,11.6
29,10.614624050672788,579054,65603.38069,36,41,559264.4,11.6
16,11.690191849216218,579054,65603.38069,36,41,559264.4,11.6
46,13.538237517746754,579054,65603.38069,36,41,559264.4,11.6
46,13.705504354456787,579054,65603.38069,36,41,559264.4,11.6
46,13.784330185347851,579054,65603.38069,36,41,559264.4,11.6
46,14.820750634355326,579054,65603.38069,36,41,559264.4,11.6
48,11.178675756702113,21254926,44387.98799,102,55,49814852.87,2.53
48,11.472103470449973,21254926,44387.98799,102,55,49814852.87,2.53
8,10.852294030968128,21254926,44387.98799,102,55,49814852.87,2.53
9,11.031156381410991,21254926,44387.98799,102,55,49814852.87,2.53
26,10.33593805742917,21254926,44387.98799,102,55,49814852.87,2.53
46,10.36272404868655,21254926,44387.98799,102,55,49814852.87,2.53
28,11.092804279329963,21254926,44387.98799,102,55,49814852.87,2.53
46,14.270188763015417,21254926,44387.98799,102,55,49814852.87,2.53
28,13.596148771753578,21254926,44387.98799,102,55,49814852.87,2.53
46,13.54984297072878,21254926,44387.98799,102,55,49814852.87,2.53
9,16.26521832697796,21254926,44387.98799,102,55,49814852.87,2.53
46,7.321349919381203,21254926,44387.98799,102,55,49814852.87,2.53
48,10.935648380452696,21254926,44387.98799,102,55,49814852.87,2.53
48,10.701632923121895,21254926,44387.98799,102,55,49814852.87,2.53
48,13.066907143680528,21254926,44387.98799,102,55,49814852.87,2.53
48,10.202656522242796,21254926,44387.98799,102,55,49814852.87,2.53
46,14.806774196685414,21254926,44387.98799,102,55,49814852.87,2.53
48,10.935283171500128,21254926,44387.98799,102,55,49814852.87,2.53
46,15.37655952902831,21254926,44387.98799,102,55,49814852.87,2.53
46,14.306634700614637,21254926,44387.98799,102,55,49814852.87,2.53
28,13.826776670321921,21254926,44387.98799,102,55,49814852.87,2.53
46,14.736602977661832,21254926,44387.98799,102,55,49814852.87,2.53
28,13.54938871764277,21254926,44387.98799,102,55,49814852.87,2.53
48,11.55351777551514,21254926,44387.98799,102,55,49814852.87,2.53
48,11.46164795993171,21254926,44387.98799,102,55,49814852.87,2.53
16,10.889562671899114,21254926,44387.98799,102,55,49814852.87,2.53
16,10.652809327032777,21254926,44387.98799,102,55,49814852.87,2.53
34,11.301704852094364,21254926,44387.98799,102,55,49814852.87,2.53
48,11.05183578020984,21254926,44387.98799,102,55,49814852.87,2.53
16,11.02952316104194,21254926,44387.98799,102,55,49814852.87,2.53
16,9.95635377921682,21254926,44387.98799,102,55,49814852.87,2.53
46,13.979932179195554,21254926,44387.98799,102,55,49814852.87,2.53
46,14.761678915813393,21254926,44387.98799,102,55,49814852.87,2.53
48,12.37876549474465,21254926,44387.98799,102,55,49814852.87,2.53
48,11.77153461087375,21254926,44387.98799,102,55,49814852.87,2.53
46,10.81464143335313,21254926,44387.98799,102,55,49814852.87,2.53
28,11.537509427755985,21254926,44387.98799,102,55,49814852.87,2.53
46,16.130264035951264,21254926,44387.98799,102,55,49814852.87,2.53
46,15.41158689480009,21254926,44387.98799,102,55,49814852.87,2.53
48,12.551213076000817,21254926,44387.98799,102,55,49814852.87,2.53
46,10.718521603159783,21254926,44387.98799,102,55,49814852.87,2.53
46,13.553679142107743,21254926,44387.98799,102,55,49814852.87,2.53
46,9.426392438041123,21254926,44387.98799,102,55,49814852.87,2.53
48,10.506279134060584,21254926,44387.98799,102,55,49814852.87,2.53
34,10.888765097212215,21254926,44387.98799,102,55,49814852.87,2.53
46,11.471965835978784,21254926,44387.98799,102,55,49814852.87,2.53
32,11.106981942440132,21254926,44387.98799,102,55,49814852.87,2.53
32,11.127544209316625,21254926,44387.98799,102,55,49814852.87,2.53
32,10.29190883634916,21254926,44387.98799,102,55,49814852.87,2.53
32,11.148946713045229,21254926,44387.98799,102,55,49814852.87,2.53
32,11.934957343180123,21254926,44387.98799,102,55,49814852.87,2.53
32,10.720550613246997,21254926,44387.98799,102,55,49814852.87,2.53
32,11.74086512852879,21254926,44387.98799,102,55,49814852.87,2.53
32,11.667130994721774,21254926,44387.98799,102,55,49814852.87,2.53
32,11.071927537461335,21254926,44387.98799,102,55,49814852.87,2.53
32,10.66694891793061,21254926,44387.98799,102,55,49814852.87,2.53
32,10.950779213109792,21254926,44387.98799,102,55,49814852.87,2.53
32,10.520373367130176,21254926,44387.98799,102,55,49814852.87,2.53
12,10.239318154782596,21254926,44387.98799,102,55,49814852.87,2.53
30,12.922047613168859,21254926,44387.98799,102,55,49814852.87,2.53
46,15.074594752205563,21254926,44387.98799,102,55,49814852.87,2.53
30,12.578499126088241,21254926,44387.98799,102,55,49814852.87,2.53
32,10.845830479666215,21254926,44387.98799,102,55,49814852.87,2.53
49,10.166797830929768,21254926,44387.98799,102,55,49814852.87,2.53
28,11.136930689170843,21254926,44387.98799,102,55,49814852.87,2.53
46,12.252992547563478,21254926,44387.98799,102,55,49814852.87,2.53
46,14.966642566719061,21254926,44387.98799,102,55,49814852.87,2.53
48,7.3864708488298945,21254926,44387.98799,102,55,49814852.87,2.53
48,11.837643172722837,21254926,44387.98799,102,55,49814852.87,2.53
48,12.46503943742594,21254926,44387.98799,102,55,49814852.87,2.53
46,12.220871776188032,21254926,44387.98799,102,55,49814852.87,2.53
32,10.551105374217745,21254926,44387.98799,102,55,49814852.87,2.53
46,15.431169947213442,21254926,44387.98799,102,55,49814852.87,2.53
34,10.170948499133422,21254926,44387.98799,102,55,49814852.87,2.53
9,10.55516283993744,21254926,44387.98799,102,55,49814852.87,2.53
48,10.335635162010826,21254926,44387.98799,102,55,49814852.87,2.53
46,9.000766336929727,21254926,44387.98799,102,55,49814852.87,2.53
46,12.896126862806804,21254926,44387.98799,102,55,49814852.87,2.53
30,12.478456735770354,21254926,44387.98799,102,55,49814852.87,2.53
48,10.370478836722839,21254926,44387.98799,102,55,49814852.87,2.53
46,11.049750753498017,21254926,44387.98799,102,55,49814852.87,2.53
46,12.577257771746284,21254926,44387.98799,102,55,49814852.87,2.53
48,13.876950307238744,21254926,44387.98799,102,55,49814852.87,2.53
28,10.148071761391185,21254926,44387.98799,102,55,49814852.87,2.53
48,10.727070714875772,21254926,44387.98799,102,55,49814852.87,2.53
48,12.308871415718206,21254926,44387.98799,102,55,49814852.87,2.53
48,11.279605307204458,21254926,44387.98799,102,55,49814852.87,2.53
46,14.228849841886344,21254926,44387.98799,102,55,49814852.87,2.53
48,10.15183090487208,21254926,44387.98799,102,55,49814852.87,2.53
46,14.131118314408743,21254926,44387.98799,102,55,49814852.87,2.53
48,11.721531862022006,21254926,44387.98799,102,55,49814852.87,2.53
48,9.936898150380364,21254926,44387.98799,102,55,49814852.87,2.53
48,11.016364285217943,21254926,44387.98799,102,55,49814852.87,2.53
48,11.62990271829343,21254926,44387.98799,102,55,49814852.87,2.53
46,15.150098612576745,21254926,44387.98799,102,55,49814852.87,2.53
46,15.497951998678433,21254926,44387.98799,102,55,49814852.87,2.53
48,11.784337139452271,21254926,44387.98799,102,55,49814852.87,2.53
46,14.21482497060003,21254926,44387.98799,102,55,49814852.87,2.53
48,12.314215837949343,21254926,44387.98799,102,55,49814852.87,2.53
9,11.87606401671685,21254926,44387.98799,102,55,49814852.87,2.53
9,10.511273067311583,21254926,44387.98799,102,55,49814852.87,2.53
9,12.70391613689379,21254926,44387.98799,102,55,49814852.87,2.53
9,11.738061877217326,21254926,44387.98799,102,55,49814852.87,2.53
46,12.13114763507616,21254926,44387.98799,102,55,49814852.87,2.53
46,11.032530172938712,21254926,44387.98799,102,55,49814852.87,2.53
48,11.183994223438797,21254926,44387.98799,102,55,49814852.87,2.53
48,12.260905231728712,21254926,44387.98799,102,55,49814852.87,2.53
48,10.337080471868859,21254926,44387.98799,102,55,49814852.87,2.53
46,15.198374814997592,21254926,44387.98799,102,55,49814852.87,2.53
48,11.183000249756343,21254926,44387.98799,102,55,49814852.87,2.53
48,12.478978269510085,21254926,44387.98799,102,55,49814852.87,2.53
48,10.989758161688,21254926,44387.98799,102,55,49814852.87,2.53
46,11.2313018562416,21254926,44387.98799,102,55,49814852.87,2.53
46,12.170968564208904,21254926,44387.98799,102,55,49814852.87,2.53
46,12.978793756212319,21254926,44387.98799,102,55,49814852.87,2.53
46,13.572917321862349,21254926,44387.98799,102,55,49814852.87,2.53
46,14.899958813980579,21254926,44387.98799,102,55,49814852.87,2.53
48,11.913951896713318,21254926,44387.98799,102,55,49814852.87,2.53
46,11.260673700384016,21254926,44387.98799,102,55,49814852.87,2.53
48,12.058419146570982,21254926,44387.98799,102,55,49814852.87,2.53
48,10.815860620376178,21254926,44387.98799,102,55,49814852.87,2.53
48,13.423178801598356,21254926,44387.98799,102,55,49814852.87,2.53
48,11.215600381104489,21254926,44387.98799,102,55,49814852.87,2.53
48,13.703011729510804,21254926,44387.98799,102,55,49814852.87,2.53
46,15.016212827918395,21254926,44387.98799,102,55,49814852.87,2.53
48,13.091647221447271,21254926,44387.98799,102,55,49814852.87,2.53
46,14.695679702741177,21254926,44387.98799,102,55,49814852.87,2.53
46,10.656074936118355,21254926,44387.98799,102,55,49814852.87,2.53
30,10.277420506624239,21254926,44387.98799,102,55,49814852.87,2.53
48,10.656464921787002,21254926,44387.98799,102,55,49814852.87,2.53
7,11.545494276275198,21254926,44387.98799,102,55,49814852.87,2.53
10,9.388609277025942,21254926,44387.98799,102,55,49814852.87,2.53
46,14.6382566122974,21254926,44387.98799,102,55,49814852.87,2.53
46,12.94330919691804,21254926,44387.98799,102,55,49814852.87,2.53
48,11.738699553385954,21254926,44387.98799,102,55,49814852.87,2.53
48,10.818662662335331,21254926,44387.98799,102,55,49814852.87,2.53
48,11.348370346198328,21254926,44387.98799,102,55,49814852.87,2.53
48,11.164571831267041,21254926,44387.98799,102,55,49814852.87,2.53
48,10.825651006172965,21254926,44387.98799,102,55,49814852.87,2.53
29,12.59455174474572,21254926,44387.98799,102,55,49814852.87,2.53
28,13.353370416698304,21254926,44387.98799,102,55,49814852.87,2.53
28,13.2529363783002,21254926,44387.98799,102,55,49814852.87,2.53
46,15.19811094977273,21254926,44387.98799,102,55,49814852.87,2.53
46,13.115220598386566,21254926,44387.98799,102,55,49814852.87,2.53
46,15.827032967207293,21254926,44387.98799,102,55,49814852.87,2.53
46,12.854949643396298,21254926,44387.98799,102,55,49814852.87,2.53
46,13.411024334592078,21254926,44387.98799,102,55,49814852.87,2.53
49,10.347933986172283,21254926,44387.98799,102,55,49814852.87,2.53
46,10.40426162832667,21254926,44387.98799,102,55,49814852.87,2.53
9,10.279239703854879,21254926,44387.98799,102,55,49814852.87,2.53
9,11.199287760654926,21254926,44387.98799,102,55,49814852.87,2.53
28,14.03581366302784,21254926,44387.98799,102,55,49814852.87,2.53
48,10.746793527368071,21254926,44387.98799,102,55,49814852.87,2.53
9,8.600978670788644,21254926,44387.98799,102,55,49814852.87,2.53
48,11.410991671388222,21254926,44387.98799,102,55,49814852.87,2.53
46,13.507079544682867,21254926,44387.98799,102,55,49814852.87,2.53
16,11.797340190452612,21254926,44387.98799,102,55,49814852.87,2.53
16,9.802771678256999,21254926,44387.98799,102,55,49814852.87,2.53
46,13.048261792922514,21254926,44387.98799,102,55,49814852.87,2.53
18,9.081040926304572,21254926,44387.98799,102,55,49814852.87,2.53
46,14.628830029635237,21254926,44387.98799,102,55,49814852.87,2.53
28,10.242091230307635,21254926,44387.98799,102,55,49814852.87,2.53
46,12.148177077706034,21254926,44387.98799,102,55,49814852.87,2.53
48,12.60784176521342,21254926,44387.98799,102,55,49814852.87,2.53
46,13.406026413337663,21254926,44387.98799,102,55,49814852.87,2.53
48,10.091646206947377,21254926,44387.98799,102,55,49814852.87,2.53
48,12.635804623580649,21254926,44387.98799,102,55,49814852.87,2.53
46,15.789445567215243,21254926,44387.98799,102,55,49814852.87,2.53
30,13.144367567716515,21254926,44387.98799,102,55,49814852.87,2.53
30,12.610528911594955,21254926,44387.98799,102,55,49814852.87,2.53
30,12.661365912238441,21254926,44387.98799,102,55,49814852.87,2.53
46,11.415760892842773,21254926,44387.98799,102,55,49814852.87,2.53
9,10.910930741944691,21254926,44387.98799,102,55,49814852.87,2.53
48,10.889854568793476,21254926,44387.98799,102,55,49814852.87,2.53
46,14.824062358187096,6698481,50332.24697,79,58,5707227.92,6.0
34,15.498016813696674,6698481,50332.24697,79,58,5707227.92,6.0
45,10.117836948368765,6698481,50332.24697,79,58,5707227.92,6.0
32,7.646447363546485,6698481,50332.24697,79,58,5707227.92,6.0
32,8.156350718235917,6698481,50332.24697,79,58,5707227.92,6.0
32,9.862368117951629,6698481,50332.24697,79,58,5707227.92,6.0
16,10.9504474648106,6698481,50332.24697,79,58,5707227.92,6.0
34,10.975130756082057,6698481,50332.24697,79,58,5707227.92,6.0
34,12.071055578409059,6698481,50332.24697,79,58,5707227.92,6.0
28,10.682259157044179,6698481,50332.24697,79,58,5707227.92,6.0
34,9.247757536636277,6698481,50332.24697,79,58,5707227.92,6.0
25,10.41134708178971,6698481,50332.24697,79,58,5707227.92,6.0
28,11.61288583404725,6698481,50332.24697,79,58,5707227.92,6.0
28,11.40351083135935,6698481,50332.24697,79,58,5707227.92,6.0
12,10.183729515890214,6698481,50332.24697,79,58,5707227.92,6.0
48,10.028367567177801,6698481,50332.24697,79,58,5707227.92,6.0
48,11.134834249654562,6698481,50332.24697,79,58,5707227.92,6.0
33,10.266611735354765,6698481,50332.24697,79,58,5707227.92,6.0
31,15.386743352617483,6698481,50332.24697,79,58,5707227.92,6.0
16,11.182296642302694,6698481,50332.24697,79,58,5707227.92,6.0
46,12.518373501017724,6698481,50332.24697,79,58,5707227.92,6.0
16,11.26145198404112,6698481,50332.24697,79,58,5707227.92,6.0
46,12.21600762973093,6698481,50332.24697,79,58,5707227.92,6.0
9,12.082026581744175,6698481,50332.24697,79,58,5707227.92,6.0
21,10.590484961957758,6698481,50332.24697,79,58,5707227.92,6.0
48,10.140277565884189,6698481,50332.24697,79,58,5707227.92,6.0
9,11.765009499250672,6698481,50332.24697,79,58,5707227.92,6.0
48,12.385511885771159,6698481,50332.24697,79,58,5707227.92,6.0
48,11.838851210927464,6698481,50332.24697,79,58,5707227.92,6.0
