Facility Id,State,industry_type,year,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
1001520,IL,Utilities ,2020,1557610.034,12587530,58601.13938,92,98,23370.19633,8.1
1007209,IL,Utilities ,2020,11945.256,12587530,58601.13938,92,98,23370.19633,8.1
1003516,IL,Waste Management and Remediation Services,2020,78914.95,12587530,58601.13938,92,98,23370.19633,8.1
1000336,IL,Chemical Manufacturing,2020,50249.242,12587530,58601.13938,92,98,23370.19633,8.1
1003588,IL,Waste Management and Remediation Services,2020,7685.706,12587530,58601.13938,92,98,23370.19633,8.1
1008115,IL,Waste Management and Remediation Services,2020,7718.25,12587530,58601.13938,92,98,23370.19633,8.1
1002090,IL,Waste Management and Remediation Services,2020,26661.35,12587530,58601.13938,92,98,23370.19633,8.1
1004887,IL,Waste Management and Remediation Services,2020,80797.25,12587530,58601.13938,92,98,23370.19633,8.1
1003627,IL,Waste Management and Remediation Services,2020,84212.1,12587530,58601.13938,92,98,23370.19633,8.1
1004668,IL,Chemical Manufacturing,2020,76199.164,12587530,58601.13938,92,98,23370.19633,8.1
1002249,IL,Waste Management and Remediation Services,2020,135311.0,12587530,58601.13938,92,98,23370.19633,8.1
1005287,IL,Hospitals,2020,24416.308,12587530,58601.13938,92,98,23370.19633,8.1
1000135,IL,Utilities ,2020,439480.82,12587530,58601.13938,92,98,23370.19633,8.1
1001380,IL,Utilities ,2020,182808.572,12587530,58601.13938,92,98,23370.19633,8.1
1000343,IL,Petroleum and Coal Products Manufacturing,2020,1730143.602,12587530,58601.13938,92,98,23370.19633,8.1
1001369,IL,Utilities ,2020,3751.836,12587530,58601.13938,92,98,23370.19633,8.1
1002091,IL,Waste Management and Remediation Services,2020,9498.3,12587530,58601.13938,92,98,23370.19633,8.1
1007633,IL,Waste Management and Remediation Services,2020,18237.6,12587530,58601.13938,92,98,23370.19633,8.1
1005374,IL,Chemical Manufacturing,2020,535232.984,12587530,58601.13938,92,98,23370.19633,8.1
1004002,IL,Pipeline Transportation,2020,15310.56,12587530,58601.13938,92,98,23370.19633,8.1
1001530,IL,Utilities ,2020,1240276.184,12587530,58601.13938,92,98,23370.19633,8.1
1002044,IL,Chemical Manufacturing,2020,375649.0,12587530,58601.13938,92,98,23370.19633,8.1
1002652,IL,Chemical Manufacturing,2020,49020.942,12587530,58601.13938,92,98,23370.19633,8.1
1008269,IL,Waste Management and Remediation Services,2020,128689.456,12587530,58601.13938,92,98,23370.19633,8.1
1007979,IL,Utilities ,2020,430493.38,12587530,58601.13938,92,98,23370.19633,8.1
1004541,IL,Waste Management and Remediation Services,2020,42725.75,12587530,58601.13938,92,98,23370.19633,8.1
1006190,IL,"Professional, Scientific, and Technical Services",2020,13279.2,12587530,58601.13938,92,98,23370.19633,8.1
1002930,IL,Pipeline Transportation,2020,37075.91,12587530,58601.13938,92,98,23370.19633,8.1
1002774,IL,Pipeline Transportation,2020,24905.386,12587530,58601.13938,92,98,23370.19633,8.1
1002839,IL,Pipeline Transportation,2020,43941.784,12587530,58601.13938,92,98,23370.19633,8.1
1002742,IL,Pipeline Transportation,2020,22167.682,12587530,58601.13938,92,98,23370.19633,8.1
1002419,IL,Pipeline Transportation,2020,18029.318,12587530,58601.13938,92,98,23370.19633,8.1
1013009,IL,Pipeline Transportation,2020,12123.36,12587530,58601.13938,92,98,23370.19633,8.1
1004520,IL,Educational Services,2020,67444.394,12587530,58601.13938,92,98,23370.19633,8.1
1004522,IL,Educational Services,2020,16509.488,12587530,58601.13938,92,98,23370.19633,8.1
1007343,IL,Chemical Manufacturing,2020,42139.416,12587530,58601.13938,92,98,23370.19633,8.1
1002621,IL,Primary Metal Manufacturing,2020,120616.448,12587530,58601.13938,92,98,23370.19633,8.1
1000286,IL,National Security and International Affairs ,2020,30545.134,12587530,58601.13938,92,98,23370.19633,8.1
1001353,IL,Utilities ,2020,1449735.128,12587530,58601.13938,92,98,23370.19633,8.1
1001005,IL,Utilities ,2020,2761263.61,12587530,58601.13938,92,98,23370.19633,8.1
1004322,IL,Utilities ,2020,39559.198,12587530,58601.13938,92,98,23370.19633,8.1
1008652,IL,Utilities ,2020,29722.554,12587530,58601.13938,92,98,23370.19633,8.1
1002975,IL,Chemical Manufacturing,2020,64032.708,12587530,58601.13938,92,98,23370.19633,8.1
1005574,IL,Hospitals,2020,25364.402,12587530,58601.13938,92,98,23370.19633,8.1
1005841,IL,Support Activities for Transportation,2020,56915.034,12587530,58601.13938,92,98,23370.19633,8.1
1001717,IL,Fabricated Metal Product Manufacturing,2020,18287.826,12587530,58601.13938,92,98,23370.19633,8.1
1002356,IL,Chemical Manufacturing,2020,165497.976,12587530,58601.13938,92,98,23370.19633,8.1
1002189,IL,Nonmetallic Mineral Product Manufacturing,2020,67168.02,12587530,58601.13938,92,98,23370.19633,8.1
1003153,IL,Pipeline Transportation,2020,15151.318,12587530,58601.13938,92,98,23370.19633,8.1
1003111,IL,Pipeline Transportation,2020,29324.316,12587530,58601.13938,92,98,23370.19633,8.1
1003113,IL,Pipeline Transportation,2020,45424.294,12587530,58601.13938,92,98,23370.19633,8.1
1006469,IL,Chemical Manufacturing,2020,183530.6,12587530,58601.13938,92,98,23370.19633,8.1
1004844,IL,Pipeline Transportation,2020,49891.964,12587530,58601.13938,92,98,23370.19633,8.1
1003986,IL,Waste Management and Remediation Services,2020,30795.09,12587530,58601.13938,92,98,23370.19633,8.1
1006306,IL,Waste Management and Remediation Services,2020,63202.25,12587530,58601.13938,92,98,23370.19633,8.1
1004072,IL,Nonmetallic Mineral Product Manufacturing,2020,94279.56,12587530,58601.13938,92,98,23370.19633,8.1
1001887,IL,Utilities ,2020,11950052.49,12587530,58601.13938,92,98,23370.19633,8.1
1006176,IL,Waste Management and Remediation Services,2020,121325.468,12587530,58601.13938,92,98,23370.19633,8.1
1005197,IL,Transportation Equipment Manufacturing,2020,21236.258,12587530,58601.13938,92,98,23370.19633,8.1
1001362,IL,Utilities ,2020,43092.388,12587530,58601.13938,92,98,23370.19633,8.1
1010198,IL,Mining (except Oil and Gas),2020,204702.5,12587530,58601.13938,92,98,23370.19633,8.1
1001521,IL,Utilities ,2020,1179182.344,12587530,58601.13938,92,98,23370.19633,8.1
1011220,IL,Mining (except Oil and Gas),2020,46920.75,12587530,58601.13938,92,98,23370.19633,8.1
1004059,IL,Waste Management and Remediation Services,2020,89663.0,12587530,58601.13938,92,98,23370.19633,8.1
1006285,IL,Waste Management and Remediation Services,2020,1750.0,12587530,58601.13938,92,98,23370.19633,8.1
1005939,IL,Petroleum and Coal Products Manufacturing,2020,169540.124,12587530,58601.13938,92,98,23370.19633,8.1
1010538,IL,Chemical Manufacturing,2020,32154.828,12587530,58601.13938,92,98,23370.19633,8.1
1002814,IL,National Security and International Affairs ,2020,15942.088,12587530,58601.13938,92,98,23370.19633,8.1
1003697,IL,Waste Management and Remediation Services,2020,270980.4,12587530,58601.13938,92,98,23370.19633,8.1
1000169,IL,Utilities ,2020,3848.436,12587530,58601.13938,92,98,23370.19633,8.1
1000099,IL,Petroleum and Coal Products Manufacturing,2020,1628207.494,12587530,58601.13938,92,98,23370.19633,8.1
1004936,IL,Waste Management and Remediation Services,2020,51853.5,12587530,58601.13938,92,98,23370.19633,8.1
1006554,IL,Utilities ,2020,75295.597,12587530,58601.13938,92,98,23370.19633,8.1
1000823,IL,Utilities ,2020,44532.959,12587530,58601.13938,92,98,23370.19633,8.1
1001317,IL,Utilities ,2020,50374.464,12587530,58601.13938,92,98,23370.19633,8.1
1009615,IL,"Electrical Equipment, Appliance, and Component Manufacturing",2020,20461.472,12587530,58601.13938,92,98,23370.19633,8.1
1003842,IL,Chemical Manufacturing,2020,25027.056,12587530,58601.13938,92,98,23370.19633,8.1
1002096,IL,Waste Management and Remediation Services,2020,13557.2,12587530,58601.13938,92,98,23370.19633,8.1
1002493,IL,Waste Management and Remediation Services,2020,13487.028,12587530,58601.13938,92,98,23370.19633,8.1
1012111,IL,Food Manufacturing,2020,32247.728,12587530,58601.13938,92,98,23370.19633,8.1
1002614,IL,Food Manufacturing,2020,34572.62,12587530,58601.13938,92,98,23370.19633,8.1
1004027,IL,Waste Management and Remediation Services,2020,32272.698,12587530,58601.13938,92,98,23370.19633,8.1
1000079,IL,Educational Services,2020,91809.794,12587530,58601.13938,92,98,23370.19633,8.1
1004899,IL,Nonmetallic Mineral Product Manufacturing,2020,63.9,12587530,58601.13938,92,98,23370.19633,8.1
1005292,IL,Chemical Manufacturing,2020,37837.808,12587530,58601.13938,92,98,23370.19633,8.1
1006269,IL,Primary Metal Manufacturing,2020,82945.74,12587530,58601.13938,92,98,23370.19633,8.1
1007810,IL,Waste Management and Remediation Services,2020,81084.7,12587530,58601.13938,92,98,23370.19633,8.1
1010362,IL,Mining (except Oil and Gas),2020,28917.25,12587530,58601.13938,92,98,23370.19633,8.1
1001381,IL,Utilities ,2020,164933.636,12587530,58601.13938,92,98,23370.19633,8.1
1006664,IL,Chemical Manufacturing,2020,25748.604,12587530,58601.13938,92,98,23370.19633,8.1
1009864,IL,Primary Metal Manufacturing,2020,110874.968,12587530,58601.13938,92,98,23370.19633,8.1
1010263,IL,Mining (except Oil and Gas),2020,663567.25,12587530,58601.13938,92,98,23370.19633,8.1
1006204,IL,Waste Management and Remediation Services,2020,5564.574,12587530,58601.13938,92,98,23370.19633,8.1
1003473,IL,Fabricated Metal Product Manufacturing,2020,18777.18,12587530,58601.13938,92,98,23370.19633,8.1
1003486,IL,Plastics and Rubber Products Manufacturing,2020,31474.18,12587530,58601.13938,92,98,23370.19633,8.1
1003071,IL,Pipeline Transportation,2020,6696.292,12587530,58601.13938,92,98,23370.19633,8.1
1003072,IL,Pipeline Transportation,2020,15182.208,12587530,58601.13938,92,98,23370.19633,8.1
1003126,IL,Pipeline Transportation,2020,1135.15,12587530,58601.13938,92,98,23370.19633,8.1
1000037,IL,Food Manufacturing,2020,35436.744,12587530,58601.13938,92,98,23370.19633,8.1
1000334,IL,Food Manufacturing,2020,718470.958,12587530,58601.13938,92,98,23370.19633,8.1
1006768,IL,Utilities ,2020,64085.964,12587530,58601.13938,92,98,23370.19633,8.1
1002694,IL,Mining (except Oil and Gas),2020,53131.5,12587530,58601.13938,92,98,23370.19633,8.1
1001899,IL,"Professional, Scientific, and Technical Services",2020,60435.072,12587530,58601.13938,92,98,23370.19633,8.1
1005868,IL,Educational Services,2020,103609.31,12587530,58601.13938,92,98,23370.19633,8.1
1001893,IL,Educational Services,2020,178521.658,12587530,58601.13938,92,98,23370.19633,8.1
1004756,IL,Educational Services,2020,130884.388,12587530,58601.13938,92,98,23370.19633,8.1
1003696,IL,Waste Management and Remediation Services,2020,47462.3,12587530,58601.13938,92,98,23370.19633,8.1
1006041,IL,Primary Metal Manufacturing,2020,2510638.648,12587530,58601.13938,92,98,23370.19633,8.1
1006403,IL,Utilities ,2020,233969.905,12587530,58601.13938,92,98,23370.19633,8.1
1001336,IL,Chemical Manufacturing,2020,43486.536,12587530,58601.13938,92,98,23370.19633,8.1
1004992,IL,Pipeline Transportation,2020,2931.95,12587530,58601.13938,92,98,23370.19633,8.1
1008388,IL,Mining (except Oil and Gas),2020,65253.294,12587530,58601.13938,92,98,23370.19633,8.1
1002594,IL,Plastics and Rubber Products Manufacturing,2020,40663.696,12587530,58601.13938,92,98,23370.19633,8.1
1000466,IL,Chemical Manufacturing,2020,491133.2,12587530,58601.13938,92,98,23370.19633,8.1
1001528,IL,Utilities ,2020,40407.804,12587530,58601.13938,92,98,23370.19633,8.1
1011462,IL,Chemical Manufacturing,2020,21874.868,12587530,58601.13938,92,98,23370.19633,8.1
1005944,IL,Nonmetallic Mineral Product Manufacturing,2020,91090.896,12587530,58601.13938,92,98,23370.19633,8.1
1007061,IL,Waste Management and Remediation Services,2020,41083.25,12587530,58601.13938,92,98,23370.19633,8.1
1003526,IL,Mining (except Oil and Gas),2020,62336.516,12587530,58601.13938,92,98,23370.19633,8.1
1004271,IL,Educational Services,2020,22754.364,12587530,58601.13938,92,98,23370.19633,8.1
1002567,IL,Waste Management and Remediation Services,2020,107869.9,12587530,58601.13938,92,98,23370.19633,8.1
1006358,IL,Waste Management and Remediation Services,2020,331193.8,12587530,58601.13938,92,98,23370.19633,8.1
1006207,IL,Waste Management and Remediation Services,2020,14446.968,12587530,58601.13938,92,98,23370.19633,8.1
1007518,IL,Petroleum and Coal Products Manufacturing,2020,3590054.962,12587530,58601.13938,92,98,23370.19633,8.1
1001522,IL,Utilities ,2020,767837.808,12587530,58601.13938,92,98,23370.19633,8.1
1004627,IL,Waste Management and Remediation Services,2020,59831.25,12587530,58601.13938,92,98,23370.19633,8.1
1006744,IL,Waste Management and Remediation Services,2020,8222.55,12587530,58601.13938,92,98,23370.19633,8.1
1011237,IL,Mining (except Oil and Gas),2020,485807.25,12587530,58601.13938,92,98,23370.19633,8.1
1004542,IL,Primary Metal Manufacturing,2020,28220.284,12587530,58601.13938,92,98,23370.19633,8.1
1001686,IL,Mining (except Oil and Gas),2020,30218.25,12587530,58601.13938,92,98,23370.19633,8.1
1001523,IL,Utilities ,2020,395135.572,12587530,58601.13938,92,98,23370.19633,8.1
1005985,IL,Waste Management and Remediation Services,2020,66481.55,12587530,58601.13938,92,98,23370.19633,8.1
1000805,IL,Utilities ,2020,325679.418,12587530,58601.13938,92,98,23370.19633,8.1
1013621,NM,Oil and Gas Extraction,2020,40521.812,2106319,44008.766,56,20,2495167.95,24.0
1000007,NM,Nonmetallic Mineral Product Manufacturing,2020,14084.496,2106319,44008.766,56,20,2495167.95,24.0
1004845,NM,Nonmetallic Mineral Product Manufacturing,2020,40892.996,2106319,44008.766,56,20,2495167.95,24.0
1005490,NM,Utilities ,2020,1234.696,2106319,44008.766,56,20,2495167.95,24.0
1002515,NM,Oil and Gas Extraction,2020,95492.496,2106319,44008.766,56,20,2495167.95,24.0
1006556,NM,Utilities ,2020,391888.048,2106319,44008.766,56,20,2495167.95,24.0
1005846,NM,Pipeline Transportation,2020,32386.62,2106319,44008.766,56,20,2495167.95,24.0
1013774,NM,Oil and Gas Extraction,2020,50137.224,2106319,44008.766,56,20,2495167.95,24.0
1000463,NM,Utilities ,2020,169826.588,2106319,44008.766,56,20,2495167.95,24.0
1003362,NM,Waste Management and Remediation Services,2020,55267.5,2106319,44008.766,56,20,2495167.95,24.0
1004341,NM,Waste Management and Remediation Services,2020,177266.85,2106319,44008.766,56,20,2495167.95,24.0
1004223,NM,Waste Management and Remediation Services,2020,44798.0,2106319,44008.766,56,20,2495167.95,24.0
1004224,NM,Waste Management and Remediation Services,2020,78286.75,2106319,44008.766,56,20,2495167.95,24.0
1006724,NM,Waste Management and Remediation Services,2020,44286.5,2106319,44008.766,56,20,2495167.95,24.0
1004499,NM,Oil and Gas Extraction,2020,374994.142,2106319,44008.766,56,20,2495167.95,24.0
1010488,NM,Oil and Gas Extraction,2020,30793.096,2106319,44008.766,56,20,2495167.95,24.0
1000755,NM,Utilities ,2020,773199.532,2106319,44008.766,56,20,2495167.95,24.0
1005740,NM,Oil and Gas Extraction,2020,152873.24,2106319,44008.766,56,20,2495167.95,24.0
1002735,NM,Oil and Gas Extraction,2020,18006.332,2106319,44008.766,56,20,2495167.95,24.0
1013826,NM,Pipeline Transportation,2020,35771.176,2106319,44008.766,56,20,2495167.95,24.0
1013827,NM,Pipeline Transportation,2020,28863.25,2106319,44008.766,56,20,2495167.95,24.0
1011020,NM,Pipeline Transportation,2020,31843.292,2106319,44008.766,56,20,2495167.95,24.0
1001982,NM,Pipeline Transportation,2020,11348.518,2106319,44008.766,56,20,2495167.95,24.0
1009901,NM,Pipeline Transportation,2020,72713.81,2106319,44008.766,56,20,2495167.95,24.0
1009331,NM,Pipeline Transportation,2020,18021.656,2106319,44008.766,56,20,2495167.95,24.0
1013550,NM,Pipeline Transportation,2020,27255.652,2106319,44008.766,56,20,2495167.95,24.0
1010477,NM,Pipeline Transportation,2020,112278.654,2106319,44008.766,56,20,2495167.95,24.0
1008235,NM,Pipeline Transportation,2020,19373.408,2106319,44008.766,56,20,2495167.95,24.0
1013549,NM,Pipeline Transportation,2020,15577.942,2106319,44008.766,56,20,2495167.95,24.0
1002118,NM,Pipeline Transportation,2020,58899.19,2106319,44008.766,56,20,2495167.95,24.0
1013562,NM,Pipeline Transportation,2020,26259.018,2106319,44008.766,56,20,2495167.95,24.0
1010559,NM,Pipeline Transportation,2020,23546.698,2106319,44008.766,56,20,2495167.95,24.0
1001419,NM,Utilities ,2020,659188.058,2106319,44008.766,56,20,2495167.95,24.0
1007245,NM,Utilities ,2020,7524965.274,2106319,44008.766,56,20,2495167.95,24.0
1003355,NM,Petroleum and Coal Products Manufacturing,2020,90380.026,2106319,44008.766,56,20,2495167.95,24.0
1009018,NM,Nonmetallic Mineral Product Manufacturing,2020,317286.03,2106319,44008.766,56,20,2495167.95,24.0
1007328,NM,Utilities ,2020,1835872.996,2106319,44008.766,56,20,2495167.95,24.0
1003130,NM,Oil and Gas Extraction,2020,8793.716,2106319,44008.766,56,20,2495167.95,24.0
1003997,NM,Computer and Electronic Product Manufacturing,2020,52823.03202,2106319,44008.766,56,20,2495167.95,24.0
1005897,NM,Oil and Gas Extraction,2020,152905.844,2106319,44008.766,56,20,2495167.95,24.0
1003315,NM,Oil and Gas Extraction,2020,230241.098,2106319,44008.766,56,20,2495167.95,24.0
1007773,NM,Utilities ,2020,13580.448,2106319,44008.766,56,20,2495167.95,24.0
1005641,NM,Oil and Gas Extraction,2020,252722.674,2106319,44008.766,56,20,2495167.95,24.0
1002247,NM,National Security and International Affairs ,2020,53693.046,2106319,44008.766,56,20,2495167.95,24.0
1011838,NM,Utilities ,2020,5883.228,2106319,44008.766,56,20,2495167.95,24.0
1013739,NM,Oil and Gas Extraction,2020,39563.466,2106319,44008.766,56,20,2495167.95,24.0
1011595,NM,Waste Management and Remediation Services,2020,38579.25,2106319,44008.766,56,20,2495167.95,24.0
1006819,NM,Food Manufacturing,2020,41651.844,2106319,44008.766,56,20,2495167.95,24.0
1000162,NM,Utilities ,2020,7076.424,2106319,44008.766,56,20,2495167.95,24.0
1000795,NM,Utilities ,2020,1241706.048,2106319,44008.766,56,20,2495167.95,24.0
1000753,NM,Utilities ,2020,433937.084,2106319,44008.766,56,20,2495167.95,24.0
1008432,NM,Oil and Gas Extraction,2020,58329.27233,2106319,44008.766,56,20,2495167.95,24.0
1001286,NM,Oil and Gas Extraction,2020,385065.904,2106319,44008.766,56,20,2495167.95,24.0
1009701,NM,Mining (except Oil and Gas),2020,35107.868,2106319,44008.766,56,20,2495167.95,24.0
1007972,NM,Petroleum and Coal Products Manufacturing,2020,923101.028,2106319,44008.766,56,20,2495167.95,24.0
1007771,NM,Petroleum and Coal Products Manufacturing,2020,143871.676,2106319,44008.766,56,20,2495167.95,24.0
1005544,NM,Educational Services,2020,31902.932,2106319,44008.766,56,20,2495167.95,24.0
1011215,NM,Waste Management and Remediation Services,2020,32506.85,2106319,44008.766,56,20,2495167.95,24.0
1000328,NM,Food Manufacturing,2020,29281.04,2106319,44008.766,56,20,2495167.95,24.0
1000181,NM,Utilities ,2020,68899.142,2106319,44008.766,56,20,2495167.95,24.0
1007769,NM,Waste Management and Remediation Services,2020,13351.25,2106319,44008.766,56,20,2495167.95,24.0
1011064,NM,Oil and Gas Extraction,2020,622754.964,2106319,44008.766,56,20,2495167.95,24.0
1000754,NM,Utilities ,2020,78532.86,2106319,44008.766,56,20,2495167.95,24.0
1007161,NM,Utilities ,2020,81519.694,2106319,44008.766,56,20,2495167.95,24.0
1000752,NM,Utilities ,2020,537032.66,2106319,44008.766,56,20,2495167.95,24.0
1013364,NM,Oil and Gas Extraction,2020,49713.314,2106319,44008.766,56,20,2495167.95,24.0
1003565,NM,Waste Management and Remediation Services,2020,69042.748,2106319,44008.766,56,20,2495167.95,24.0
1002264,NM,Oil and Gas Extraction,2020,227901.352,2106319,44008.766,56,20,2495167.95,24.0
1001812,NM,Oil and Gas Extraction,2020,301.748,2106319,44008.766,56,20,2495167.95,24.0
1003217,NM,Pipeline Transportation,2020,21546.874,2106319,44008.766,56,20,2495167.95,24.0
1005688,NM,Pipeline Transportation,2020,35299.022,2106319,44008.766,56,20,2495167.95,24.0
1003085,NM,Pipeline Transportation,2020,28630.61,2106319,44008.766,56,20,2495167.95,24.0
1006317,NM,Pipeline Transportation,2020,27706.168,2106319,44008.766,56,20,2495167.95,24.0
1006727,NM,Utilities ,2020,5714290.792,2106319,44008.766,56,20,2495167.95,24.0
1009342,NM,Mining (except Oil and Gas),2020,270820.388,2106319,44008.766,56,20,2495167.95,24.0
1012133,NM,Waste Management and Remediation Services,2020,39471.25,2106319,44008.766,56,20,2495167.95,24.0
1000478,NM,Waste Management and Remediation Services,2020,78654.25,2106319,44008.766,56,20,2495167.95,24.0
1005018,NM,Oil and Gas Extraction,2020,35586.976,2106319,44008.766,56,20,2495167.95,24.0
1012463,NM,Oil and Gas Extraction,2020,98763.45,2106319,44008.766,56,20,2495167.95,24.0
1013384,NM,Food Manufacturing,2020,39204.264,2106319,44008.766,56,20,2495167.95,24.0
1007441,NM,Oil and Gas Extraction,2020,205456.8506,2106319,44008.766,56,20,2495167.95,24.0
1004893,NM,Oil and Gas Extraction,2020,175186.5717,2106319,44008.766,56,20,2495167.95,24.0
1004843,NM,Oil and Gas Extraction,2020,90336.96179,2106319,44008.766,56,20,2495167.95,24.0
1005636,NM,Educational Services,2020,71541.28,2106319,44008.766,56,20,2495167.95,24.0
1004502,NM,Oil and Gas Extraction,2020,527564.58,2106319,44008.766,56,20,2495167.95,24.0
1000270,NM,Utilities ,2020,44192.812,2106319,44008.766,56,20,2495167.95,24.0
1011356,NM,Oil and Gas Extraction,2020,286071.15,2106319,44008.766,56,20,2495167.95,24.0
1005043,MN,"Professional, Scientific, and Technical Services",2020,82308.238,5657342,57736.58372,191,150,196177.5273,26.2
1004836,MN,Chemical Manufacturing,2020,49540.27299,5657342,57736.58372,191,150,196177.5273,26.2
1004914,MN,Plastics and Rubber Products Manufacturing,2020,39621.3,5657342,57736.58372,191,150,196177.5273,26.2
1002154,MN,Food Manufacturing,2020,139900.224,5657342,57736.58372,191,150,196177.5273,26.2
1002291,MN,Food Manufacturing,2020,38906.004,5657342,57736.58372,191,150,196177.5273,26.2
1005284,MN,Chemical Manufacturing,2020,5563.08,5657342,57736.58372,191,150,196177.5273,26.2
1005149,MN,Chemical Manufacturing,2020,162045.388,5657342,57736.58372,191,150,196177.5273,26.2
1005705,MN,Pipeline Transportation,2020,65609.304,5657342,57736.58372,191,150,196177.5273,26.2
1006354,MN,Food Manufacturing,2020,260091.952,5657342,57736.58372,191,150,196177.5273,26.2
1005751,MN,Food Manufacturing,2020,314639.96,5657342,57736.58372,191,150,196177.5273,26.2
1006877,MN,Food Manufacturing,2020,277534.058,5657342,57736.58372,191,150,196177.5273,26.2
1001945,MN,Food Manufacturing,2020,172749.802,5657342,57736.58372,191,150,196177.5273,26.2
1000691,MN,Utilities ,2020,856199.108,5657342,57736.58372,191,150,196177.5273,26.2
1006841,MN,Pipeline Transportation,2020,42969.788,5657342,57736.58372,191,150,196177.5273,26.2
1004942,MN,Nonmetallic Mineral Product Manufacturing,2020,82562.596,5657342,57736.58372,191,150,196177.5273,26.2
1011466,MN,Waste Management and Remediation Services,2020,32051.25,5657342,57736.58372,191,150,196177.5273,26.2
1007994,MN,Paper Manufacturing,2020,154517.582,5657342,57736.58372,191,150,196177.5273,26.2
1007743,MN,Waste Management and Remediation Services,2020,55750.656,5657342,57736.58372,191,150,196177.5273,26.2
1003837,MN,Chemical Manufacturing,2020,106972.748,5657342,57736.58372,191,150,196177.5273,26.2
1000689,MN,Utilities ,2020,719079.736,5657342,57736.58372,191,150,196177.5273,26.2
1000424,MN,Utilities ,2020,100145.458,5657342,57736.58372,191,150,196177.5273,26.2
1000687,MN,Utilities ,2020,4593131.414,5657342,57736.58372,191,150,196177.5273,26.2
1006809,MN,Food Manufacturing,2020,33584.078,5657342,57736.58372,191,150,196177.5273,26.2
1003901,MN,Food Manufacturing,2020,29515.31,5657342,57736.58372,191,150,196177.5273,26.2
1001143,MN,Chemical Manufacturing,2020,68669.628,5657342,57736.58372,191,150,196177.5273,26.2
1004656,MN,Food Manufacturing,2020,77843.656,5657342,57736.58372,191,150,196177.5273,26.2
1004657,MN,Food Manufacturing,2020,56060.34,5657342,57736.58372,191,150,196177.5273,26.2
1002358,MN,Primary Metal Manufacturing,2020,20601.012,5657342,57736.58372,191,150,196177.5273,26.2
1000468,MN,Utilities ,2020,13577.246,5657342,57736.58372,191,150,196177.5273,26.2
1000488,MN,Utilities ,2020,140257.876,5657342,57736.58372,191,150,196177.5273,26.2
1003669,MN,Mining (except Oil and Gas),2020,238762.81,5657342,57736.58372,191,150,196177.5273,26.2
1001291,MN,Utilities ,2020,320447.412,5657342,57736.58372,191,150,196177.5273,26.2
1004863,MN,Waste Management and Remediation Services,2020,36527.05,5657342,57736.58372,191,150,196177.5273,26.2
1002177,MN,Chemical Manufacturing,2020,34442.02,5657342,57736.58372,191,150,196177.5273,26.2
1006101,MN,Utilities ,2020,32416.074,5657342,57736.58372,191,150,196177.5273,26.2
1006024,MN,Utilities ,2020,40055.68,5657342,57736.58372,191,150,196177.5273,26.2
1005860,MN,Waste Management and Remediation Services,2020,30547.4,5657342,57736.58372,191,150,196177.5273,26.2
1007672,MN,Waste Management and Remediation Services,2020,40360.248,5657342,57736.58372,191,150,196177.5273,26.2
1000591,MN,Utilities ,2020,86913.072,5657342,57736.58372,191,150,196177.5273,26.2
1000211,MN,Utilities ,2020,9204.864,5657342,57736.58372,191,150,196177.5273,26.2
1004308,MN,Waste Management and Remediation Services,2020,14704.75,5657342,57736.58372,191,150,196177.5273,26.2
1010583,MN,Pipeline Transportation,2020,41102.846,5657342,57736.58372,191,150,196177.5273,26.2
1007314,MN,Utilities ,2020,278068.32,5657342,57736.58372,191,150,196177.5273,26.2
1010577,MN,Pipeline Transportation,2020,27584.452,5657342,57736.58372,191,150,196177.5273,26.2
1006985,MN,Petroleum and Coal Products Manufacturing,2020,3983427.008,5657342,57736.58372,191,150,196177.5273,26.2
1007731,MN,Primary Metal Manufacturing,2020,95195.294,5657342,57736.58372,191,150,196177.5273,26.2
1002173,MN,Chemical Manufacturing,2020,66365.3,5657342,57736.58372,191,150,196177.5273,26.2
1004731,MN,Chemical Manufacturing,2020,72575.276,5657342,57736.58372,191,150,196177.5273,26.2
1000872,MN,Chemical Manufacturing,2020,158735.952,5657342,57736.58372,191,150,196177.5273,26.2
1005298,MN,Primary Metal Manufacturing,2020,22507.32,5657342,57736.58372,191,150,196177.5273,26.2
1004934,MN,Pipeline Transportation,2020,30657.54,5657342,57736.58372,191,150,196177.5273,26.2
1005016,MN,Pipeline Transportation,2020,39065.758,5657342,57736.58372,191,150,196177.5273,26.2
1004777,MN,Pipeline Transportation,2020,6459.08,5657342,57736.58372,191,150,196177.5273,26.2
1005015,MN,Pipeline Transportation,2020,32434.534,5657342,57736.58372,191,150,196177.5273,26.2
1005526,MN,Chemical Manufacturing,2020,101334.168,5657342,57736.58372,191,150,196177.5273,26.2
1003907,MN,Chemical Manufacturing,2020,174010.744,5657342,57736.58372,191,150,196177.5273,26.2
1005637,MN,Utilities ,2020,31492.332,5657342,57736.58372,191,150,196177.5273,26.2
1005929,MN,Chemical Manufacturing,2020,61426.468,5657342,57736.58372,191,150,196177.5273,26.2
1002484,MN,Utilities ,2020,36211.722,5657342,57736.58372,191,150,196177.5273,26.2
1005586,MN,Chemical Manufacturing,2020,73525.624,5657342,57736.58372,191,150,196177.5273,26.2
