,Facility Id,State,industry_type,total_direct_emissions,state_population,state_gdp_per_capita,state_policies_incentives,USDA_energy_invest_unit,USDA_energy_invest_$,%Renewables
6688,1003564,TX,Petroleum and Coal Products Manufacturing,1149461.718,28291024,58824.96512,142,185,98101118.27,16.0
6689,1007504,TX,Utilities ,13937165.83,28291024,58824.96512,142,185,98101118.27,16.0
6690,1003921,TX,Waste Management and Remediation Services,102562.25,28291024,58824.96512,142,185,98101118.27,16.0
6691,1007154,TX,Waste Management and Remediation Services,255505.5,28291024,58824.96512,142,185,98101118.27,16.0
6692,1006817,TX,Waste Management and Remediation Services,416388.0,28291024,58824.96512,142,185,98101118.27,16.0
6693,1011722,TX,Oil and Gas Extraction,46766.938,28291024,58824.96512,142,185,98101118.27,16.0
6694,1006160,TX,Oil and Gas Extraction,1614.096,28291024,58824.96512,142,185,98101118.27,16.0
6695,1001309,TX,Utilities ,1353829.984,28291024,58824.96512,142,185,98101118.27,16.0
6696,1005215,TX,Oil and Gas Extraction,59179.634,28291024,58824.96512,142,185,98101118.27,16.0
6697,1006386,TX,Oil and Gas Extraction,1466069.628,28291024,58824.96512,142,185,98101118.27,16.0
6698,1011018,TX,Pipeline Transportation,251051.704,28291024,58824.96512,142,185,98101118.27,16.0
6699,1012008,TX,Utilities ,512840.348,28291024,58824.96512,142,185,98101118.27,16.0
6700,1001034,TX,Utilities ,10052662.47,28291024,58824.96512,142,185,98101118.27,16.0
6701,1007784,TX,Utilities ,3887.282,28291024,58824.96512,142,185,98101118.27,16.0
6702,1006891,TX,Chemical Manufacturing,976109.994,28291024,58824.96512,142,185,98101118.27,16.0
6703,1000926,TX,Utilities ,125163.536,28291024,58824.96512,142,185,98101118.27,16.0
6704,1001305,TX,Utilities ,822091.252,28291024,58824.96512,142,185,98101118.27,16.0
6705,1000470,TX,Utilities ,258367.444,28291024,58824.96512,142,185,98101118.27,16.0
6706,1007670,TX,Waste Management and Remediation Services,30258.45,28291024,58824.96512,142,185,98101118.27,16.0
6707,1012915,TX,Pipeline Transportation,35426.654,28291024,58824.96512,142,185,98101118.27,16.0
6708,1007430,TX,Pipeline Transportation,22596.046,28291024,58824.96512,142,185,98101118.27,16.0
6709,1002811,TX,Pipeline Transportation,40727.504,28291024,58824.96512,142,185,98101118.27,16.0
6710,1002868,TX,Oil and Gas Extraction,39791.758,28291024,58824.96512,142,185,98101118.27,16.0
6711,1011127,TX,Pipeline Transportation,15681.392,28291024,58824.96512,142,185,98101118.27,16.0
6712,1005832,TX,Primary Metal Manufacturing,164178.28,28291024,58824.96512,142,185,98101118.27,16.0
6713,1010066,TX,Computer and Electronic Product Manufacturing,94837.10518,28291024,58824.96512,142,185,98101118.27,16.0
6714,1010067,TX,Computer and Electronic Product Manufacturing,136815.455,28291024,58824.96512,142,185,98101118.27,16.0
6715,1001776,TX,Oil and Gas Extraction,62522.026,28291024,58824.96512,142,185,98101118.27,16.0
6716,1011256,TX,Waste Management and Remediation Services,107950.5,28291024,58824.96512,142,185,98101118.27,16.0
6717,1001234,TX,Utilities ,3613.136,28291024,58824.96512,142,185,98101118.27,16.0
6718,1013052,TX,Oil and Gas Extraction,67178.786,28291024,58824.96512,142,185,98101118.27,16.0
6719,1006966,TX,Utilities ,1153975.224,28291024,58824.96512,142,185,98101118.27,16.0
6720,1007591,TX,Waste Management and Remediation Services,117417.5,28291024,58824.96512,142,185,98101118.27,16.0
6721,1000939,TX,Utilities ,274322.584,28291024,58824.96512,142,185,98101118.27,16.0
6722,1010605,TX,Petroleum and Coal Products Manufacturing,22554.458,28291024,58824.96512,142,185,98101118.27,16.0
6723,1012011,TX,Pipeline Transportation,14161.748,28291024,58824.96512,142,185,98101118.27,16.0
6724,1012352,TX,Primary Metal Manufacturing,48858.528,28291024,58824.96512,142,185,98101118.27,16.0
6725,1000922,TX,Utilities ,467652.416,28291024,58824.96512,142,185,98101118.27,16.0
6726,1000570,TX,Utilities ,295940.7606,28291024,58824.96512,142,185,98101118.27,16.0
6727,1001705,TX,Chemical Manufacturing,1778721.338,28291024,58824.96512,142,185,98101118.27,16.0
6728,1010636,TX,Chemical Manufacturing,374733.37,28291024,58824.96512,142,185,98101118.27,16.0
6729,1010917,TX,Oil and Gas Extraction,199537.448,28291024,58824.96512,142,185,98101118.27,16.0
6730,1002019,TX,Nonmetallic Mineral Product Manufacturing,52087.756,28291024,58824.96512,142,185,98101118.27,16.0
6731,1007499,TX,Nonmetallic Mineral Product Manufacturing,124643.036,28291024,58824.96512,142,185,98101118.27,16.0
6732,1006578,TX,Petroleum and Coal Products Manufacturing,349446.94,28291024,58824.96512,142,185,98101118.27,16.0
6733,1006890,TX,Chemical Manufacturing,325690.324,28291024,58824.96512,142,185,98101118.27,16.0
6734,1001712,TX,Chemical Manufacturing,41.4,28291024,58824.96512,142,185,98101118.27,16.0
6735,1001711,TX,Chemical Manufacturing,104355.584,28291024,58824.96512,142,185,98101118.27,16.0
6736,1001713,TX,Chemical Manufacturing,1258158.48,28291024,58824.96512,142,185,98101118.27,16.0
6737,1005815,TX,Pipeline Transportation,52341.114,28291024,58824.96512,142,185,98101118.27,16.0
6738,1002422,TX,Oil and Gas Extraction,55815.966,28291024,58824.96512,142,185,98101118.27,16.0
6739,1007505,TX,Utilities ,13441753.7,28291024,58824.96512,142,185,98101118.27,16.0
6740,1001365,TX,Utilities ,1808771.396,28291024,58824.96512,142,185,98101118.27,16.0
6741,1001426,TX,Utilities ,1737140.534,28291024,58824.96512,142,185,98101118.27,16.0
6742,1000390,TX,Oil and Gas Extraction,49305.244,28291024,58824.96512,142,185,98101118.27,16.0
6743,1011834,TX,Chemical Manufacturing,1892256.888,28291024,58824.96512,142,185,98101118.27,16.0
6744,1000255,TX,Utilities ,1946268.736,28291024,58824.96512,142,185,98101118.27,16.0
6745,1007348,TX,Primary Metal Manufacturing,91891.776,28291024,58824.96512,142,185,98101118.27,16.0
6746,1003781,TX,Chemical Manufacturing,164392.472,28291024,58824.96512,142,185,98101118.27,16.0
6747,1003520,TX,Nonmetallic Mineral Product Manufacturing,72675.0,28291024,58824.96512,142,185,98101118.27,16.0
6748,1001710,TX,Chemical Manufacturing,114755.168,28291024,58824.96512,142,185,98101118.27,16.0
6749,1005726,TX,Pipeline Transportation,27848.662,28291024,58824.96512,142,185,98101118.27,16.0
6750,1003134,TX,Chemical Manufacturing,122230.628,28291024,58824.96512,142,185,98101118.27,16.0
6751,1010312,TX,Oil and Gas Extraction,69054.404,28291024,58824.96512,142,185,98101118.27,16.0
6752,1010313,TX,Oil and Gas Extraction,52450.316,28291024,58824.96512,142,185,98101118.27,16.0
6753,1006617,TX,Food Manufacturing,35564.816,28291024,58824.96512,142,185,98101118.27,16.0
6754,1005903,TX,Petroleum and Coal Products Manufacturing,809584.21,28291024,58824.96512,142,185,98101118.27,16.0
6755,1004104,TX,Utilities ,93864.0,28291024,58824.96512,142,185,98101118.27,16.0
6756,1002668,TX,Oil and Gas Extraction,81706.152,28291024,58824.96512,142,185,98101118.27,16.0
6757,1002197,TX,Primary Metal Manufacturing,55401.892,28291024,58824.96512,142,185,98101118.27,16.0
6758,1006356,TX,Food Manufacturing,67274.796,28291024,58824.96512,142,185,98101118.27,16.0
6759,1007489,TX,Oil and Gas Extraction,42569.46,28291024,58824.96512,142,185,98101118.27,16.0
6760,1007819,TX,Chemical Manufacturing,109638.588,28291024,58824.96512,142,185,98101118.27,16.0
6761,1002513,TX,Waste Management and Remediation Services,55820.5,28291024,58824.96512,142,185,98101118.27,16.0
6762,1003530,TX,Pipeline Transportation,29713.236,28291024,58824.96512,142,185,98101118.27,16.0
6763,1000215,TX,Waste Management and Remediation Services,79282.0,28291024,58824.96512,142,185,98101118.27,16.0
6764,1006674,TX,Oil and Gas Extraction,21662.076,28291024,58824.96512,142,185,98101118.27,16.0
6765,1004213,TX,Petroleum and Coal Products Manufacturing,8959.616,28291024,58824.96512,142,185,98101118.27,16.0
6766,1005883,TX,Pipeline Transportation,45404.414,28291024,58824.96512,142,185,98101118.27,16.0
6767,1002657,TX,Petroleum and Coal Products Manufacturing,1896838.97,28291024,58824.96512,142,185,98101118.27,16.0
6768,1005207,TX,Food Manufacturing,22552.616,28291024,58824.96512,142,185,98101118.27,16.0
6769,1011453,TX,Utilities ,1204725.184,28291024,58824.96512,142,185,98101118.27,16.0
6770,1011554,TX,Utilities ,1405672.348,28291024,58824.96512,142,185,98101118.27,16.0
6771,1003287,TX,Pipeline Transportation,9923.526,28291024,58824.96512,142,185,98101118.27,16.0
6772,1012901,TX,Oil and Gas Extraction,77098.094,28291024,58824.96512,142,185,98101118.27,16.0
6773,1000472,TX,Utilities ,118360.812,28291024,58824.96512,142,185,98101118.27,16.0
6774,1007853,TX,Waste Management and Remediation Services,48683.5,28291024,58824.96512,142,185,98101118.27,16.0
6775,1009064,TX,Chemical Manufacturing,48023.966,28291024,58824.96512,142,185,98101118.27,16.0
6776,1001300,TX,Utilities ,1545099.672,28291024,58824.96512,142,185,98101118.27,16.0
6777,1013079,TX,Oil and Gas Extraction,58287.958,28291024,58824.96512,142,185,98101118.27,16.0
6778,1011930,TX,Oil and Gas Extraction,48839.518,28291024,58824.96512,142,185,98101118.27,16.0
6779,1007155,TX,Utilities ,25022.256,28291024,58824.96512,142,185,98101118.27,16.0
6780,1009496,TX,Utilities ,400239.644,28291024,58824.96512,142,185,98101118.27,16.0
6781,1012469,TX,Oil and Gas Extraction,51574.956,28291024,58824.96512,142,185,98101118.27,16.0
6782,1006227,TX,Waste Management and Remediation Services,51944.5,28291024,58824.96512,142,185,98101118.27,16.0
6783,1006577,TX,Utilities ,290510.222,28291024,58824.96512,142,185,98101118.27,16.0
6784,1012911,TX,Utilities ,21415.92,28291024,58824.96512,142,185,98101118.27,16.0
6785,1006019,TX,Nonmetallic Mineral Product Manufacturing,27019.548,28291024,58824.96512,142,185,98101118.27,16.0
6786,1000992,TX,Utilities ,9753.012,28291024,58824.96512,142,185,98101118.27,16.0
6787,1011907,TX,Chemical Manufacturing,50817.776,28291024,58824.96512,142,185,98101118.27,16.0
6788,1009091,TX,Pipeline Transportation,62307.374,28291024,58824.96512,142,185,98101118.27,16.0
6789,1011813,TX,Computer and Electronic Product Manufacturing,42208.94699,28291024,58824.96512,142,185,98101118.27,16.0
6790,1000481,TX,Utilities ,238374.38,28291024,58824.96512,142,185,98101118.27,16.0
6791,1000959,TX,Utilities ,93660.948,28291024,58824.96512,142,185,98101118.27,16.0
6792,1004286,TX,National Security and International Affairs ,23629.338,28291024,58824.96512,142,185,98101118.27,16.0
6793,1006926,TX,Pipeline Transportation,14174.872,28291024,58824.96512,142,185,98101118.27,16.0
6794,1004671,TX,Educational Services,25351.004,28291024,58824.96512,142,185,98101118.27,16.0
6795,1005900,TX,Waste Management and Remediation Services,21286.5,28291024,58824.96512,142,185,98101118.27,16.0
6796,1002076,TX,Chemical Manufacturing,303855.062,28291024,58824.96512,142,185,98101118.27,16.0
6797,1002512,TX,Waste Management and Remediation Services,108088.0,28291024,58824.96512,142,185,98101118.27,16.0
6798,1012665,TX,Oil and Gas Extraction,29812.86,28291024,58824.96512,142,185,98101118.27,16.0
6799,1010768,TX,Oil and Gas Extraction,305286.984,28291024,58824.96512,142,185,98101118.27,16.0
6800,1010351,TX,Oil and Gas Extraction,90790.728,28291024,58824.96512,142,185,98101118.27,16.0
6801,1007434,TX,Utilities ,9416.964,28291024,58824.96512,142,185,98101118.27,16.0
6802,1011365,TX,Oil and Gas Extraction,93886.408,28291024,58824.96512,142,185,98101118.27,16.0
6803,1010691,TX,Oil and Gas Extraction,149395.934,28291024,58824.96512,142,185,98101118.27,16.0
6804,1012373,TX,Utilities ,106550.0,28291024,58824.96512,142,185,98101118.27,16.0
6805,1012905,TX,Oil and Gas Extraction,103035.27,28291024,58824.96512,142,185,98101118.27,16.0
6806,1011870,TX,Oil and Gas Extraction,41374.728,28291024,58824.96512,142,185,98101118.27,16.0
6807,1011285,TX,Support Activities for Mining,45349.636,28291024,58824.96512,142,185,98101118.27,16.0
6808,1001333,TX,Utilities ,1022904.134,28291024,58824.96512,142,185,98101118.27,16.0
6809,1012809,TX,Oil and Gas Extraction,34183.258,28291024,58824.96512,142,185,98101118.27,16.0
6810,1008217,TX,Oil and Gas Extraction,39337.794,28291024,58824.96512,142,185,98101118.27,16.0
6811,1012435,TX,Oil and Gas Extraction,44732.34,28291024,58824.96512,142,185,98101118.27,16.0
6812,1006799,TX,Oil and Gas Extraction,145699.332,28291024,58824.96512,142,185,98101118.27,16.0
6813,1002746,TX,Waste Management and Remediation Services,119654.75,28291024,58824.96512,142,185,98101118.27,16.0
6814,1001047,TX,Utilities ,79547.104,28291024,58824.96512,142,185,98101118.27,16.0
6815,1003382,TX,Chemical Manufacturing,801635.822,28291024,58824.96512,142,185,98101118.27,16.0
6816,1002678,TX,Oil and Gas Extraction,523030.154,28291024,58824.96512,142,185,98101118.27,16.0
6817,1002454,TX,Oil and Gas Extraction,67714.216,28291024,58824.96512,142,185,98101118.27,16.0
6818,1003044,TX,Waste Management and Remediation Services,17693.5,28291024,58824.96512,142,185,98101118.27,16.0
6819,1003281,TX,Waste Management and Remediation Services,698256.6,28291024,58824.96512,142,185,98101118.27,16.0
6820,1006359,TX,Petroleum and Coal Products Manufacturing,210599.196,28291024,58824.96512,142,185,98101118.27,16.0
6821,1001806,TX,Oil and Gas Extraction,370198.63,28291024,58824.96512,142,185,98101118.27,16.0
6822,1007002,TX,Petroleum and Coal Products Manufacturing,3933694.162,28291024,58824.96512,142,185,98101118.27,16.0
6823,1005739,TX,Oil and Gas Extraction,93741.646,28291024,58824.96512,142,185,98101118.27,16.0
6824,1006453,TX,Chemical Manufacturing,122187.34,28291024,58824.96512,142,185,98101118.27,16.0
6825,1005002,TX,Oil and Gas Extraction,219108.994,28291024,58824.96512,142,185,98101118.27,16.0
6826,1001870,TX,Chemical Manufacturing,83046.622,28291024,58824.96512,142,185,98101118.27,16.0
6827,1005210,TX,Utilities ,34279.024,28291024,58824.96512,142,185,98101118.27,16.0
6828,1002625,TX,Oil and Gas Extraction,63956.532,28291024,58824.96512,142,185,98101118.27,16.0
6829,1002680,TX,Oil and Gas Extraction,69170.746,28291024,58824.96512,142,185,98101118.27,16.0
6830,1011974,TX,Chemical Manufacturing,34114.772,28291024,58824.96512,142,185,98101118.27,16.0
6831,1006311,TX,Oil and Gas Extraction,49334.232,28291024,58824.96512,142,185,98101118.27,16.0
6832,1004829,TX,Chemical Manufacturing,80134.348,28291024,58824.96512,142,185,98101118.27,16.0
6833,1003190,TX,Utilities ,76612.176,28291024,58824.96512,142,185,98101118.27,16.0
6834,1002648,TX,Waste Management and Remediation Services,24116.5,28291024,58824.96512,142,185,98101118.27,16.0
6835,1002378,TX,Oil and Gas Extraction,39446.764,28291024,58824.96512,142,185,98101118.27,16.0
6836,1006122,TX,Pipeline Transportation,15802.652,28291024,58824.96512,142,185,98101118.27,16.0
6837,1002381,TX,Oil and Gas Extraction,77426.436,28291024,58824.96512,142,185,98101118.27,16.0
6838,1003079,TX,Oil and Gas Extraction,23013.332,28291024,58824.96512,142,185,98101118.27,16.0
6839,1001324,TX,Utilities ,1410253.276,28291024,58824.96512,142,185,98101118.27,16.0
6840,1004259,TX,Primary Metal Manufacturing,184612.788,28291024,58824.96512,142,185,98101118.27,16.0
6841,1006747,TX,Waste Management and Remediation Services,21345.75,28291024,58824.96512,142,185,98101118.27,16.0
6842,1001148,TX,Utilities ,3020719.584,28291024,58824.96512,142,185,98101118.27,16.0
6843,1005992,TX,Petroleum and Coal Products Manufacturing,2013163.098,28291024,58824.96512,142,185,98101118.27,16.0
6844,1007824,TX,Food Manufacturing,40679.902,28291024,58824.96512,142,185,98101118.27,16.0
6845,1006721,TX,Utilities ,2131747.196,28291024,58824.96512,142,185,98101118.27,16.0
6846,1007365,TX,Utilities ,416131.908,28291024,58824.96512,142,185,98101118.27,16.0
6847,1000932,TX,Utilities ,0.0,28291024,58824.96512,142,185,98101118.27,16.0
6848,1007153,TX,Utilities ,11892670.1,28291024,58824.96512,142,185,98101118.27,16.0
6849,1009872,TX,Computer and Electronic Product Manufacturing,640438.8775,28291024,58824.96512,142,185,98101118.27,16.0
6850,1000531,TX,Utilities ,118766.96,28291024,58824.96512,142,185,98101118.27,16.0
6851,1005714,TX,Utilities ,694146.828,28291024,58824.96512,142,185,98101118.27,16.0
6852,1004666,TX,Oil and Gas Extraction,20624.6,28291024,58824.96512,142,185,98101118.27,16.0
6853,1001040,TX,Utilities ,3491898.168,28291024,58824.96512,142,185,98101118.27,16.0
6854,1000669,TX,Utilities ,620404.952,28291024,58824.96512,142,185,98101118.27,16.0
6855,1000499,TX,Utilities ,8964882.094,28291024,58824.96512,142,185,98101118.27,16.0
6856,1007324,TX,Utilities ,6111191.97,28291024,58824.96512,142,185,98101118.27,16.0
6857,1007074,TX,Chemical Manufacturing,51971.804,28291024,58824.96512,142,185,98101118.27,16.0
6858,1007895,TX,Waste Management and Remediation Services,87221.25,28291024,58824.96512,142,185,98101118.27,16.0
6859,1003007,TX,Chemical Manufacturing,19195.628,28291024,58824.96512,142,185,98101118.27,16.0
6860,1010598,TX,Pipeline Transportation,83143.252,28291024,58824.96512,142,185,98101118.27,16.0
6861,1004619,TX,Oil and Gas Extraction,504.0,28291024,58824.96512,142,185,98101118.27,16.0
6862,1003170,TX,Oil and Gas Extraction,83394.684,28291024,58824.96512,142,185,98101118.27,16.0
6863,1011670,TX,Oil and Gas Extraction,59786.288,28291024,58824.96512,142,185,98101118.27,16.0
6864,1000954,TX,Utilities ,196754.72,28291024,58824.96512,142,185,98101118.27,16.0
6865,1006746,TX,Waste Management and Remediation Services,26621.75,28291024,58824.96512,142,185,98101118.27,16.0
6866,1003953,TX,Paper Manufacturing,70468.508,28291024,58824.96512,142,185,98101118.27,16.0
6867,1002195,TX,Oil and Gas Extraction,29554.75,28291024,58824.96512,142,185,98101118.27,16.0
6868,1008970,TX,Pipeline Transportation,56986.324,28291024,58824.96512,142,185,98101118.27,16.0
6869,1005084,TX,Oil and Gas Extraction,32289.584,28291024,58824.96512,142,185,98101118.27,16.0
6870,1004269,TX,Oil and Gas Extraction,67613.112,28291024,58824.96512,142,185,98101118.27,16.0
6871,1003657,TX,Pipeline Transportation,52085.292,28291024,58824.96512,142,185,98101118.27,16.0
6872,1003482,TX,Mining (except Oil and Gas),78139.7,28291024,58824.96512,142,185,98101118.27,16.0
6873,1007619,TX,Utilities ,51628.506,28291024,58824.96512,142,185,98101118.27,16.0
6874,1001670,TX,Pipeline Transportation,17761.84,28291024,58824.96512,142,185,98101118.27,16.0
6875,1003221,TX,Oil and Gas Extraction,51535.274,28291024,58824.96512,142,185,98101118.27,16.0
6876,1012975,TX,Pipeline Transportation,62742.424,28291024,58824.96512,142,185,98101118.27,16.0
6877,1000996,TX,Utilities ,1335095.104,28291024,58824.96512,142,185,98101118.27,16.0
6878,1007243,TX,Utilities ,244248.444,28291024,58824.96512,142,185,98101118.27,16.0
6879,1011203,TX,Utilities ,4443.984,28291024,58824.96512,142,185,98101118.27,16.0
6880,1007449,TX,Oil and Gas Extraction,0.0,28291024,58824.96512,142,185,98101118.27,16.0
6881,1012465,TX,Oil and Gas Extraction,76356.1,28291024,58824.96512,142,185,98101118.27,16.0
6882,1010780,TX,Oil and Gas Extraction,145786.596,28291024,58824.96512,142,185,98101118.27,16.0
6883,1011459,TX,Oil and Gas Extraction,107434.72,28291024,58824.96512,142,185,98101118.27,16.0
6884,1012845,TX,Oil and Gas Extraction,117371.264,28291024,58824.96512,142,185,98101118.27,16.0
6885,1001638,TX,Oil and Gas Extraction,227999.328,28291024,58824.96512,142,185,98101118.27,16.0
6886,1012846,TX,Oil and Gas Extraction,34920.078,28291024,58824.96512,142,185,98101118.27,16.0
6887,1011129,TX,Oil and Gas Extraction,51767.682,28291024,58824.96512,142,185,98101118.27,16.0
6888,1007490,TX,Oil and Gas Extraction,0.0,28291024,58824.96512,142,185,98101118.27,16.0
6889,1003639,TX,Waste Management and Remediation Services,68180.0,28291024,58824.96512,142,185,98101118.27,16.0
6890,1004370,TX,Petroleum and Coal Products Manufacturing,590512.012,28291024,58824.96512,142,185,98101118.27,16.0
6891,1005347,TX,Waste Management and Remediation Services,23224.0,28291024,58824.96512,142,185,98101118.27,16.0
6892,1003945,TX,Computer and Electronic Product Manufacturing,730168.4144,28291024,58824.96512,142,185,98101118.27,16.0
6893,1002102,TX,Nonmetallic Mineral Product Manufacturing,953937.94,28291024,58824.96512,142,185,98101118.27,16.0
6894,1000053,TX,Utilities ,97204.328,28291024,58824.96512,142,185,98101118.27,16.0
6895,1004040,TX,Educational Services,53715.448,28291024,58824.96512,142,185,98101118.27,16.0
6896,1003001,TX,Waste Management and Remediation Services,82582.25,28291024,58824.96512,142,185,98101118.27,16.0
6897,1008595,TX,Oil and Gas Extraction,59505.856,28291024,58824.96512,142,185,98101118.27,16.0
6898,1012474,TX,Pipeline Transportation,46549.392,28291024,58824.96512,142,185,98101118.27,16.0
6899,1007868,TX,Chemical Manufacturing,332062.966,28291024,58824.96512,142,185,98101118.27,16.0
6900,1003585,TX,Transportation Equipment Manufacturing,32130.18,28291024,58824.96512,142,185,98101118.27,16.0
6901,1002884,TX,Chemical Manufacturing,102683.832,28291024,58824.96512,142,185,98101118.27,16.0
6902,1005198,TX,Chemical Manufacturing,686127.816,28291024,58824.96512,142,185,98101118.27,16.0
6903,1009006,TX,Pipeline Transportation,12462.822,28291024,58824.96512,142,185,98101118.27,16.0
6904,1003097,TX,Oil and Gas Extraction,35642.992,28291024,58824.96512,142,185,98101118.27,16.0
6905,1006465,TX,Waste Management and Remediation Services,191315.0,28291024,58824.96512,142,185,98101118.27,16.0
6906,1007621,TX,Nonmetallic Mineral Product Manufacturing,1078897.22,28291024,58824.96512,142,185,98101118.27,16.0
6907,1007792,TX,Nonmetallic Mineral Product Manufacturing,1097180.492,28291024,58824.96512,142,185,98101118.27,16.0
6908,1001662,TX,Primary Metal Manufacturing,69182.286,28291024,58824.96512,142,185,98101118.27,16.0
6909,1001680,TX,Food Manufacturing,65944.808,28291024,58824.96512,142,185,98101118.27,16.0
6910,1011510,TX,Oil and Gas Extraction,15918.162,28291024,58824.96512,142,185,98101118.27,16.0
6911,1011504,TX,Oil and Gas Extraction,114383.142,28291024,58824.96512,142,185,98101118.27,16.0
6912,1003764,TX,Oil and Gas Extraction,184605.426,28291024,58824.96512,142,185,98101118.27,16.0
6913,1003347,TX,Oil and Gas Extraction,34849.422,28291024,58824.96512,142,185,98101118.27,16.0
6914,1003767,TX,Oil and Gas Extraction,148975.076,28291024,58824.96512,142,185,98101118.27,16.0
6915,1003346,TX,Oil and Gas Extraction,41283.952,28291024,58824.96512,142,185,98101118.27,16.0
6916,1004614,TX,Oil and Gas Extraction,647909.596,28291024,58824.96512,142,185,98101118.27,16.0
6917,1010358,TX,Pipeline Transportation,18810.434,28291024,58824.96512,142,185,98101118.27,16.0
6918,1001303,TX,Utilities ,1135029.344,28291024,58824.96512,142,185,98101118.27,16.0
6919,1001331,TX,Utilities ,1009253.56,28291024,58824.96512,142,185,98101118.27,16.0
6920,1003128,TX,Oil and Gas Extraction,109722.606,28291024,58824.96512,142,185,98101118.27,16.0
6921,1002471,TX,Waste Management and Remediation Services,188965.75,28291024,58824.96512,142,185,98101118.27,16.0
6922,1000504,TX,Utilities ,594719.196,28291024,58824.96512,142,185,98101118.27,16.0
6923,1010134,TX,Computer and Electronic Product Manufacturing,83547.86794,28291024,58824.96512,142,185,98101118.27,16.0
6924,1008059,TX,Computer and Electronic Product Manufacturing,128852.8534,28291024,58824.96512,142,185,98101118.27,16.0
6925,1002395,TX,Nonmetallic Mineral Product Manufacturing,476919.192,28291024,58824.96512,142,185,98101118.27,16.0
6926,1008929,TX,Hospitals,45424.828,28291024,58824.96512,142,185,98101118.27,16.0
6927,1005803,TX,Petroleum and Coal Products Manufacturing,55815.232,28291024,58824.96512,142,185,98101118.27,16.0
6928,1000842,TX,Educational Services,52019.456,28291024,58824.96512,142,185,98101118.27,16.0
6929,1011351,TX,Pipeline Transportation,25513.756,28291024,58824.96512,142,185,98101118.27,16.0
6930,1004704,TX,Oil and Gas Extraction,81899.814,28291024,58824.96512,142,185,98101118.27,16.0
6931,1006225,TX,Oil and Gas Extraction,103148.134,28291024,58824.96512,142,185,98101118.27,16.0
6932,1007779,TX,Oil and Gas Extraction,40283.352,28291024,58824.96512,142,185,98101118.27,16.0
6933,1001043,TX,Utilities ,4920331.966,28291024,58824.96512,142,185,98101118.27,16.0
6934,1003944,TX,Chemical Manufacturing,47928.12,28291024,58824.96512,142,185,98101118.27,16.0
6935,1005743,TX,Petroleum and Coal Products Manufacturing,1721068.768,28291024,58824.96512,142,185,98101118.27,16.0
6936,1010005,TX,Computer and Electronic Product Manufacturing,28238.47082,28291024,58824.96512,142,185,98101118.27,16.0
6937,1011828,TX,Oil and Gas Extraction,42351.724,28291024,58824.96512,142,185,98101118.27,16.0
6938,1000947,TX,Utilities ,6923.524,28291024,58824.96512,142,185,98101118.27,16.0
6939,1004646,TX,Waste Management and Remediation Services,3975.75,28291024,58824.96512,142,185,98101118.27,16.0
6940,1001070,TX,Utilities ,2775950.568,28291024,58824.96512,142,185,98101118.27,16.0
6941,1011032,TX,Waste Management and Remediation Services,79239.25,28291024,58824.96512,142,185,98101118.27,16.0
6942,1002785,TX,National Security and International Affairs ,47675.62,28291024,58824.96512,142,185,98101118.27,16.0
6943,1002866,TX,Transportation Equipment Manufacturing,19902.876,28291024,58824.96512,142,185,98101118.27,16.0
6944,1010745,TX,National Security and International Affairs ,44406.332,28291024,58824.96512,142,185,98101118.27,16.0
6945,1002967,TX,Chemical Manufacturing,793176.034,28291024,58824.96512,142,185,98101118.27,16.0
6946,1003631,TX,National Security and International Affairs ,22503.212,28291024,58824.96512,142,185,98101118.27,16.0
6947,1002303,TX,Nonmetallic Mineral Product Manufacturing,47248.172,28291024,58824.96512,142,185,98101118.27,16.0
6948,1006965,TX,Nonmetallic Mineral Product Manufacturing,60077.224,28291024,58824.96512,142,185,98101118.27,16.0
6949,1009993,TX,Educational Services,43406.384,28291024,58824.96512,142,185,98101118.27,16.0
6950,1001104,TX,Utilities ,1218105.139,28291024,58824.96512,142,185,98101118.27,16.0
6951,1008110,TX,Petroleum and Coal Products Manufacturing,3029975.484,28291024,58824.96512,142,185,98101118.27,16.0
6952,1006959,TX,Petroleum and Coal Products Manufacturing,1214457.264,28291024,58824.96512,142,185,98101118.27,16.0
6953,1006062,TX,Petroleum and Coal Products Manufacturing,1328823.76,28291024,58824.96512,142,185,98101118.27,16.0
6954,1008938,TX,Petroleum and Coal Products Manufacturing,2400525.796,28291024,58824.96512,142,185,98101118.27,16.0
6955,1003580,TX,Primary Metal Manufacturing,44194.156,28291024,58824.96512,142,185,98101118.27,16.0
6956,1011981,TX,Pipeline Transportation,71041.786,28291024,58824.96512,142,185,98101118.27,16.0
6957,1004324,TX,Fabricated Metal Product Manufacturing,24433.708,28291024,58824.96512,142,185,98101118.27,16.0
6958,1000924,TX,Utilities ,235263.828,28291024,58824.96512,142,185,98101118.27,16.0
6959,1006397,TX,Nonmetallic Mineral Product Manufacturing,211268.774,28291024,58824.96512,142,185,98101118.27,16.0
6960,1006868,TX,Utilities ,15294962.07,28291024,58824.96512,142,185,98101118.27,16.0
6961,1003250,TX,Pipeline Transportation,48851.196,28291024,58824.96512,142,185,98101118.27,16.0
6962,1002629,TX,Oil and Gas Extraction,66829.926,28291024,58824.96512,142,185,98101118.27,16.0
6963,1007894,TX,Waste Management and Remediation Services,95244.684,28291024,58824.96512,142,185,98101118.27,16.0
