fac_id,fac_name,state,latitude,longitude,naics,sector,emissions_2020,co2_emissions_2020,emissions_2010,co2_emissions_2010,max_capacity,fuel_type
1004899,ST MARYS CEMENT INC-DIXON PLANT,IL,41.86,-89.45,327310,Minerals,63.9,63.9,469.45,468.9,14.0,Natural Gas
1004083,ST PAPER LLC,WI,44.87,-88.14,322121,Pulp and Paper,31432.03,31399.7,26485.19,25649.9,107.0,Natural Gas
1005496,ST ROSE FACILITY,LA,29.95,-90.33,324110,Refineries,4535.78,4381.4,8668.17,8659.4,119.0,Natural Gas
1004970,ST. REGIS GAS TREATING FACILITY,FL,30.95,-87.18,211120,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",159340.52,143808.4,102355.26,102249.5,156.1,Natural Gas
1007461,STANISLAUS FOOD PRODUCTS COMPANY,CA,37.64,-120.99,311421,Other,45361.98,45315.4,45533.93,45486.8,160.0,Natural Gas
1001803,STARPET INCORPORATED,NC,35.77,-79.82,325211,Other,31656.88,31624,28528.0,28499.6,53.0,Natural Gas
1006455,STARRETT CITY POWER PLANT,NY,40.65,-73.88,531110,Other,98079.55,97963,86072.3,85892.0,110.0,Natural Gas
1006931,STATION #2 - FLAGSTAFF CMP STN,AZ,35.23,-111.83,486210,Petroleum and Natural Gas Systems,60034.03,57787.3,63268.21,63203.0,80.0,Natural Gas
1005536,STD STEEL BURNHAM PLT,PA,40.64,-77.57,331110,Metals,61557.35,61503.1,53900.23,53830.1,0.4,Natural Gas
1005338,STEEL DUST RECYCLING LLC,AL,33.56,-88.06,331492,Metals,235503.44,235488.1,80843.28,80836.7,75.0,Natural Gas
1005584,STEEL DYNAMICS INC,IN,41.37,-84.92,331110,Metals,978029.25,977823.2,888984.38,888787.1,118.0,Natural Gas
1003688,"STEEL DYNAMICS, INC. (SDI)",IN,39.88,-86.48,331110,Metals,169088.9,168978.2,148745.38,148644.0,185.0,Natural Gas
1005602,"STEEL DYNAMICS. INC. (SDI), STRUCTUAL AND RAIL DIVISION",IN,41.13,-85.36,331110,Metals,321434.18,321278,166101.65,165978.9,320.0,Natural Gas
1006027,STEELCASE INC - KENTWOOD COMPLEX,MI,42.86,-85.56,337214,Other,15925.34,15908.9,34869.52,34673.4,48.0,Natural Gas
1006055,"STERLING ETHANOL, LLC",CO,40.64,-103.19,325193,Other,60680.27,60617.8,51133.71,51081.1,159.0,Natural Gas
1006269,STERLING STEEL COMPANY LLC,IL,41.79,-89.71,331110,Metals,82945.74,82901.9,97181.38,97134.8,175.0,Natural Gas
1006193,STEVENS POINT MILL,WI,44.52,-89.58,322121,Pulp and Paper,87147.42,87058.1,75313.72,75237.0,168.6,Natural Gas
1004259,STRUCTURAL METALS INC,TX,29.58,-98.03,331110,Metals,251958.14,251899.5,173291.53,173245.5,224.0,Natural Gas
1004155,SUBARU of INDIANA AUTOMOTIVE INCORPORATED,IN,40.38,-86.79,336111,Other,44900.98,44854.4,39498.45,39457.9,4.05,Natural Gas
1003427,"SUMITOMO RUBBER USA, LLC",NY,42.97,-78.92,326211,Other,28484.09,28454.5,28710.59,28681.0,60.0,Natural Gas
1005695,SUMMIT COUNTY LANDFILL,CO,39.61,-106,562212,Waste,42287.45,2.2,38094.45,17.2,0.138,Petroleum Products
1007810,SUMNER LANDFILL,IL,38.74,-87.85,562212,Waste,81084.7,45.2,84302.23,35.3,0.15,Petroleum Products
1007923,SUNCOR ENERGY (USA) COMMERCE CITY REFINERY,CO,39.81,-104.94,324110,"Chemicals,Petroleum Product Suppliers,Refineries",872665.14,862196.5,801425.23,795494.5,1.95,Natural Gas
1002611,SUNOCO PARTNERS MARKETING & TERMINALS L.P. - MARCUS HOOK INDUSTRIAL COMPLEX,PA,39.81,-75.42,493190,Other,216851.04,215802,1638604.49,1634846.2,167.1,Other
1007385,SUNY AT BINGHAMTON,NY,42.09,-75.97,611310,Other,16548.25,16193.3,21567.05,21289.1,8.0,Natural Gas
1004100,SUPERIOR ALUMINUM ALLOYS LLC,IN,41.08,-84.96,331314,Metals,33869.87,33834.8,28085.04,28056.0,28.0,Natural Gas
1002561,SUSQUEHANNA RESOURCE MGMT COMPLEX,PA,40.24,-76.85,562213,Waste,111465.53,105683.1,103849.49,98021.0,115.56,Natural Gas
1003883,"SUWANNEE AMERICAN CEMENT COMPANY, LLC",FL,28.76,-82.03,327310,Minerals,534985.51,534927.9,275910.98,275061.1,36.0,Petroleum Products
1001148,SWEENY COGENERATION FACILITY,TX,29.07,-95.75,221112,Power Plants,3326193.34,3310560.7,2111523.93,2106882.0,760.0,Other
1005992,SWEENY REFINERY,TX,29.07,-95.75,324110,"Petroleum Product Suppliers,Refineries",1686127.88,1676379.5,2125873.19,2114804.0,67.0,Other
1007824,SWIFT & CO,TX,36.05,-102,311611,"Other,Waste",55411.44,47851.8,51799.1,51745.4,29.4,Natural Gas
1006722,SWIFT BEEF COMPANY,NE,40.92,-98.32,311611,"Other,Waste",59444.33,56241,54540.98,54417.0,95.0,Natural Gas
1005624,SWIFT PORK CO - WORTHINGTON,MN,43.64,-95.57,311611,Other,35985.21,35947.4,40577.98,40513.1,83.688,Natural Gas
1006972,"SWVA, INC.",WV,38.43,-82.43,331110,Metals,54731.42,54681,43784.06,43738.2,130.0,Natural Gas
1003998,SYCAMORE COGENERATION Facility,CA,35.45,-118.99,221112,"Other,Power Plants",457216.23,456745.5,983374.26,982376.9,1020.0,Natural Gas
1002749,"SYNGENTA CROP PROTECTION, LLC. - ST GABRIEL PLANT",LA,30.24,-91.1,325320,Chemicals,51322.81,51270.2,49601.06,49550.1,0.789,Petroleum Products
1007087,SYRACUSE UNIVERSITY - STEAM STATION,NY,43.04,-76.14,611310,Other,55092.94,55036.5,54319.3,54263.4,206.0,Natural Gas
1006721,Sabine,TX,30.02,-93.88,221112,Power Plants,2719588.92,2716827,2767354.39,2764543.7,7.0,Natural Gas
1001130,Sacramento Power Authority Cogen,CA,38.51,-121.47,221112,Power Plants,246719.14,246468.7,291691.22,291395.3,0.075,Natural Gas
1007153,Sam Seymour,TX,29.92,-96.75,221112,Power Plants,9369518.6,9296065.5,11292384.15,11203343.5,99.54,Coal
1000531,San Jacinto County Peaking Facility,TX,30.42,-95.01,221112,Power Plants,152732.08,152577,110982.59,110869.7,4.0,Natural Gas
1004666,San Martin Gas Plant,TX,29.21,-98.41,211130,Petroleum and Natural Gas Systems,45721.68,30966.9,48807.87,48758.0,4.0,Natural Gas
1001040,San Miguel,TX,28.7,-98.48,221112,Power Plants,2946629.05,2924369.1,3217704.05,3193330.9,0.163,Petroleum Products
1000669,Sand Hill Energy Center,TX,30.21,-97.61,221112,Power Plants,689411.75,688712.5,750057.17,749296.0,5.0,Natural Gas
1006707,Santa Rosa Energy Center,FL,30.57,-87.12,221112,Power Plants,602327.79,601716.2,150281.24,150128.9,2.6,Natural Gas
1002384,Santa Ynez Unit (SYU),CA,34.46,-120.04,211120,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",0,0,276202.2,275927.1,345.0,Natural Gas
1000250,Santan,AZ,33.33,-111.75,221112,Power Plants,2472234,2469714.3,821669.05,820832.8,916.0,Natural Gas
1001278,"Saranac Power Partners, LP",NY,44.71,-73.46,221112,Power Plants,52825.95,52771.7,240487.34,240250.6,223.0,Natural Gas
1000725,Sarpy County Station,NE,41.17,-95.97,221112,Power Plants,49771.74,49707.6,39742.05,39701.5,4.0,Petroleum Products
1007074,Sasol Chemicals (USA) LLC,TX,29.76,-95.18,325194,Chemicals,60302.77,60240.3,68520.59,68449.9,80.0,Natural Gas
1005823,Sasol Chemicals (USA) LLC - LAKE CHARLES CHEMICAL COMPLEX,LA,30.26,-93.29,325199,Chemicals,1789032.46,1787556.3,668672.44,667533.0,736.0,Petroleum Products
1001051,Scherer,GA,33.06,-83.81,221112,Power Plants,6862267.79,6808526.3,22985002.66,22800874.9,0.03,Petroleum Products
1000730,Schiller,NH,43.1,-70.78,221112,Power Plants,7670.67,7147.7,543763.62,528370.2,290.0,Coal
1000900,Schuylkill,PA,39.94,-75.19,221112,Power Plants,746.94,744.4,14149.62,14101.4,233.0,Petroleum Products
1001256,Scrubgrass Generating Plant,PA,41.27,-79.81,221112,Power Plants,11618.7,11524,1021616.77,1013446.6,12.0,Coal
1005686,Seaboard Foods Pork Processing Plant,OK,36.71,-101.44,311611,"Other,Waste",57565.95,53450.3,36100.64,36038.0,75.0,Natural Gas
1005308,Searles Valley Minerals,CA,35.76,-117.38,212391,Other,1584940.21,1574498.7,1485562.62,1474221.9,418.0,Natural Gas
1003007,"Sekisui Specialty Chemicals America, LLC - Pasadena",TX,29.72,-95.19,325211,Other,28616.09,28586.5,109291.84,95664.0,210.0,Natural Gas
1001225,Selkirk Cogen Partners,NY,42.57,-73.86,221112,Power Plants,173382.95,173205.4,837763.2,836912.7,77.0,Natural Gas
1000861,Seminole (2956),OK,34.97,-96.72,221112,Power Plants,1523865.65,1522318.1,1769770.32,1767803.0,40.4,Natural Gas
1002035,"Seneca Landfill, Incorporated",PA,40.81,-80.08,562212,Waste,54055.82,416.8,50695.03,70.6,1.14,Natural Gas
1001174,Seward,PA,40.41,-79.03,221112,Power Plants,2482671.92,2463357.8,3784538.94,3754528.7,2.65,Coal
1005737,Sewaren Generating Station,NJ,40.56,-74.25,221112,Power Plants,1355001.66,1353612.8,80625.41,80506.5,2.0,Natural Gas
1001151,Sewell Creek Energy,GA,33.95,-85.28,221112,Power Plants,251664.22,251408.3,125930.84,125803.7,9.9,Natural Gas
1006678,Shady Hills,FL,28.37,-82.56,221112,Power Plants,118725.11,118603.7,558739.85,558041.1,10.0,Natural Gas
1000879,Shawville Station,PA,41.07,-78.37,221112,Power Plants,818018.22,817188,2458362.29,2437950.0,1.51,Coal
1000445,Sheboygan Falls Energy Facility,WI,43.75,-87.88,221112,Power Plants,345750.37,345399.1,17987.78,17969.7,5.0,Natural Gas
1001381,Shelby County Energy Center,IL,39.28,-88.48,221112,Power Plants,164933.64,164765.4,3090.49,3088.3,0.33,Petroleum Products
1007179,Sheldon,NE,40.56,-96.78,221112,Power Plants,555323.77,552425.1,1393332.57,1386042.7,8.4,Coal
1004258,"Shenzi, GC-653",LA,27.3,-90.14,211130,Petroleum and Natural Gas Systems,138580.34,135555.2,96074.53,95974.5,146.3,Natural Gas
1001024,Sherburne County,MN,45.38,-93.9,221112,Power Plants,9255473.61,9206961.7,13589798.42,13518537.1,122.0,Coal
1001110,Sherman Avenue,NJ,39.45,-75.06,221112,Power Plants,11870.06,11858,1516.74,1515.1,13.6,Natural Gas
1000180,Shermans Dale Station,PA,40.34,-77.16,486210,Petroleum and Natural Gas Systems,50017.12,47654.8,64343.16,64276.3,0.033,Natural Gas
1004619,Shilling Gas Plant,TX,27.94,-98.87,211130,Petroleum and Natural Gas Systems,92964.28,89792.9,37310.01,37271.1,55.19,Natural Gas
1007060,Show-Me Regional Landfill,MO,38.72,-93.68,562212,Waste,34938.35,2.6,290081.1,41.1,0.15,Petroleum Products
1002150,Shute Creek Facility,WY,41.89,-110.09,211130,"Injection of CO2,Petroleum and Natural Gas Systems,Suppliers of CO2",3463066.58,3418978.3,1169809.26,1169347.3,380.0,Natural Gas
1010530,Signify North America Corporation,KS,38.77,-97.61,335110,Minerals,23766.32,23744.4,43459.6,43419.6,21.0,Natural Gas
1004430,Siloam Fractionation,KY,38.64,-82.96,211130,"Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems",26804.31,26745.1,34623.72,34588.1,43.6,Natural Gas
1003170,Silver Creek Processing Plant,TX,32.8,-97.67,211130,Petroleum and Natural Gas Systems,67731.64,66322.7,69528.79,69457.0,61.33,Natural Gas
1006448,Silver Eagle Refining-Woods Cross,UT,40.87,-111.91,324110,"Petroleum Product Suppliers,Refineries",46326.33,45806.8,20099.66,19763.0,34.0,Natural Gas
1000695,Silver Lake,MN,44.03,-92.46,221330,Power Plants,38480.1,38440.1,98738.24,98031.6,285.0,Natural Gas
1007202,Sioux,MO,38.92,-90.29,221112,Power Plants,2897754.01,2875052,5449371.05,5406661.2,167.0,Coal
1001156,Smarr Energy Facility,GA,32.99,-83.85,221112,Power Plants,189202.5,189010.7,111174.96,111109.2,10.8,Natural Gas
1001417,Smith Generating Facility,KY,37.88,-84.1,221112,Power Plants,208221.58,208010,302793.32,302444.9,4.8,Natural Gas
1001851,Smithfield Fresh Meats Corp - Tar Heel,NC,34.75,-78.81,311611,"Other,Waste",66693.41,64436.1,41926.15,41842.5,29.2,Other
1005520,Smithfield Fresh Meats Corp. - Crete Facility,NE,40.58,-96.97,311611,"Other,Waste",100950.63,33135.9,31966.88,31934.0,0.6108,Petroleum Products
1002054,Smithfield Packaged Meats Corp.,SD,43.56,-96.72,311611,"Other,Waste",80817.18,55638.6,501.62,440.2,84.0,Natural Gas
1003953,Smurfit Kappa Orange County LLC,TX,32.74,-96.44,322130,Pulp and Paper,91983.89,91322.1,56121.52,54239.7,211.0,Natural Gas
1002195,Sneed Booster Station,TX,35.81,-101.63,211130,Petroleum and Natural Gas Systems,38579.25,37522.1,25652.59,25626.21,16.0,Natural Gas
1006664,Solvay USA,IL,41.51,-87.62,325180,Chemicals,25748.6,25722.3,30015.99,29985.3,71.0,Natural Gas
1000118,Solway Plant,MN,47.54,-95.13,221112,Power Plants,28249.3,28220.8,26705.25,26678.4,12.348,Natural Gas
1002402,Somerset,OH,39.78,-82.29,486210,Petroleum and Natural Gas Systems,44827.18,43927.7,55799.99,55741.9,13.09,Natural Gas
1001022,"Somerset Operating Compnay, LLC",NY,43.36,-78.6,221112,Power Plants,160456.89,159187.9,4023223.59,3991038.2,195.0,Coal
1004961,Sonoco Hutchinson,KS,38.05,-97.89,322130,Pulp and Paper,33033.18,32999.2,28398.69,28369.1,152.0,Natural Gas
1000353,Sonoco Products Co.,SC,34.39,-80.07,322130,"Pulp and Paper,Waste",76679.79,60514.7,388769.72,385506.9,249.0,Natural Gas
1005084,Sonora Gas Plant,TX,30.3,-100.64,211130,Petroleum and Natural Gas Systems,29407.6,26482.9,58306.78,58246.2,7.71,Natural Gas
1001025,Sooner,OK,36.45,-97.05,221112,Power Plants,2536102.68,2516338.7,5867003.26,5822546.4,33.5,Coal
1000415,"South Bend Ethanol, LLC.",IN,41.66,-86.3,325193,"Other,Suppliers of CO2",105119.56,105011.6,261555.89,259355.0,100.0,Natural Gas
1005018,South Carlsbad Turbine Station,NM,32.41,-104.24,211130,Petroleum and Natural Gas Systems,35586.98,34794.5,30970.98,30939.2,32.84,Natural Gas
1001091,South Fond Du Lac,WI,43.74,-88.5,221112,Power Plants,24923.31,24897.8,8159.17,8151.5,2.5,Natural Gas
1007691,South Hills (Armoni) Landfill,PA,40.28,-79.99,562212,Waste,6881.05,126.8,9419.02,235.69,0.17077635,Petroleum Products
1003721,South Marsh Island SM 217,LA,29.44,-92.06,211120,Petroleum and Natural Gas Systems,27506.22,18036.8,33171.42,33136.6,6.5,Natural Gas
1000982,South Oak Creek,WI,42.85,-87.83,221112,Power Plants,3240949.22,3223937.9,5152399.28,5125368.8,1.0,Coal
1001350,"South Point Energy Center, LLC",AZ,34.87,-114.53,221112,Power Plants,1257407.67,1256083.7,699719.21,699009.0,2.093,Natural Gas
1005831,Southaven Combined Cycle,MS,34.99,-90.04,221112,Power Plants,1754627.72,1752845.8,1558997.87,1557414.7,20.0,Natural Gas
1006757,Southeast,NY,41.38,-73.54,486210,Petroleum and Natural Gas Systems,117966.27,114925.6,66474.45,66406.5,0.84,Natural Gas
1004940,Southern California Gas Company - Aliso Canyon,CA,34.31,-118.55,486210,Petroleum and Natural Gas Systems,10039.92,8077.2,84937.63,84850.5,15.4,Natural Gas
1005063,Southern California Gas Company - Honor Rancho,CA,34.44,-118.58,486210,Petroleum and Natural Gas Systems,30542.24,28737.4,31583.78,31550.9,42.3,Natural Gas
1002833,Southern Star -Hugoton Compressor Station,KS,37.27,-100.86,486210,Petroleum and Natural Gas Systems,69418.57,47964.5,38163.86,38125.0,37.0,Natural Gas
1000863,Southwestern,OK,35.1,-98.35,221112,Power Plants,324204.15,323874.8,573830.57,573247.5,5.6,Natural Gas
1007293,Sowega Power Project,GA,31.39,-84.08,221112,Power Plants,39486.85,39446.3,15679.09,15663.2,9.99,Natural Gas
1004269,Spearman Gas Processing Plant,TX,36.08,-101.05,211130,Petroleum and Natural Gas Systems,44290.81,38293.1,43830.28,43784.8,13.4,Natural Gas
1000486,Spindle Hill Energy Center,CO,40.09,-104.88,221112,Power Plants,253845.71,253587.3,322856.5,322528.8,11.1,Natural Gas
1004688,Sprague,OK,34.65,-96.18,486210,Petroleum and Natural Gas Systems,76483.94,73206.3,59053.43,58992.6,17.853,Natural Gas
1000586,Spring Creek Energy Center,OK,35.74,-97.66,221112,Power Plants,44431.89,44387.5,65288.31,65222.0,4.55,Natural Gas
1004400,Springridge South Compressor Station,LA,32.2,-93.9,211120,Petroleum and Natural Gas Systems,151302.2,143948.3,29666.78,29634.9,36.4,Natural Gas
1007031,St Charles Operations (Taft/Star) Union Carbide Corp,LA,29.98,-90.44,325199,Chemicals,2803151.6,2747019.2,2012379.55,1995741.0,20.0,Other
1005629,St Marys Cement INC,MI,45.32,-85.3,327310,Minerals,1445344.64,1442963.8,902178.86,899138.6,1.0,Petroleum Products
1000678,St. Clair,MI,42.76,-82.47,221112,Power Plants,1915685.56,1901037.1,6792684.14,6736924.1,5.6,Coal
1006116,St. Francis Power Plant,MO,36.59,-90.18,221112,Power Plants,393235.89,392836.4,320762.26,320436.2,33.48,Natural Gas
1002590,St. Francisville,LA,30.84,-91.25,486210,Petroleum and Natural Gas Systems,13788.35,12310,34154.82,34119.2,0.15,Natural Gas
1001282,St. Nicholas Cogeneration Project,PA,40.82,-76.17,221112,Power Plants,1145533.15,1140135.7,1094738.57,1089704.8,87.0,Coal
1002027,"St. Paul Park Refining Company, LLC",MN,44.85,-93,324110,"Chemicals,Petroleum Product Suppliers,Refineries",869841.1,865072.5,794951.8,792689.2,178.0,Natural Gas
1003657,Stateline Compressor Station,TX,32.47,-94.07,486210,Petroleum and Natural Gas Systems,50296.14,41996.1,60592.77,60530.3,10.7,Natural Gas
1004616,"Steel Dynamics Columbus, LLC",MS,33.45,-88.58,331110,Metals,537319.26,537062.8,385323.0,385186.0,150.3,Natural Gas
1002642,Steele City Compressor Station,NE,40.02,-96.9,486210,Petroleum and Natural Gas Systems,5202.73,4823.3,130179.85,130044.1,144.0,Natural Gas
1001948,Steelhead Platform,AK,60.83,-151.6,211120,Petroleum and Natural Gas Systems,96791.73,86745.3,85577.77,85488.7,85.2,Natural Gas
1006573,Stepan,NC,34.31,-77.98,325211,Other,24948.06,24922.3,253451.06,253000.0,246.0,Natural Gas
1001021,Stony Brook,MA,42.2,-72.51,221112,Power Plants,50911.98,50853.6,158174.38,157959.3,48.5,Natural Gas
1006440,Stony Point,NY,41.24,-74.02,486210,Petroleum and Natural Gas Systems,64084.12,62048.5,50521.81,50469.2,0.385,Natural Gas
1001556,Streeter Station,IA,42.53,-92.44,221112,Power Plants,5136.33,5130,73255.39,72678.2,8.0,Coal
1003482,Streetman Plant,TX,31.91,-96.35,212324,Other,92167.79,91483.4,85931.44,85270.7,90.0,Coal
1007619,Stryker Creek,TX,31.94,-94.99,221112,Power Plants,132613.51,132478.7,304553.27,304244.2,20.0,Natural Gas
1000799,Sugar Creek Generating Station,IN,39.39,-87.51,221112,Power Plants,1282819.26,1281519.4,634961.71,634320.0,5.0,Natural Gas
1006936,Summit Sustainable Ingredients DBA Prairie Horizon Agri Energy,KS,39.76,-99.3,325193,Other,41787.59,41744.3,56623.53,56588.6,125.0,Natural Gas
1000222,Sumpter Plant,MI,42.17,-83.53,221112,Power Plants,237511.27,237270.7,32205.53,32172.1,3.7,Natural Gas
1007748,"Sunny Farms Landfill, LLC",OH,41.11,-83.41,562212,Waste,7186.6,35.1,128568.25,33.5,0.75,Petroleum Products
1003221,Sunray Gas Plant,TX,35.96,-101.82,211130,Petroleum and Natural Gas Systems,76486.83,73259.4,56690.64,56632.0,26.0,Natural Gas
1011726,Superior Forge & Steel Corporation,OH,40.71,-84.11,331513,Metals,16720.74,16704.3,30225.24,30195.1,30.0,Natural Gas
1003472,Superior Refining Company LLC,WI,46.69,-92.07,324110,"Petroleum Product Suppliers,Refineries",25644.48,25463.9,352264.38,346955.4,121.1,Other
1001549,Sutherland,IA,42.05,-92.86,221112,Power Plants,1094673.1,1093562.3,741270.78,736268.8,52.0,Natural Gas
1004476,Sycamore Ridge Landfill/Victory Landfill,IN,39.31,-87.33,562212,Waste,109811.6,41.6,170954.4,59.4,1.9,Petroleum Products
1007243,T H Wharton,TX,29.94,-95.53,221112,Power Plants,519701.82,519171.9,513412.21,512881.9,1087.0,Natural Gas
1002778,"TALCO Midstream Assets, LTD. - Holly Common Point #3 Compressor Station",LA,32.16,-93.71,211130,Petroleum and Natural Gas Systems,147842.82,141399.2,32078.03,32045.6,30.0,Natural Gas
1005800,TAMCO,CA,34.1,-117.53,331110,Metals,18399.58,18380.4,39463.25,39435.3,143.5,Natural Gas
1004985,TAMINCO US LLC,LA,30.25,-91.09,325199,Chemicals,55420.59,55363.6,48582.82,48532.4,105.0,Natural Gas
1008023,TAMINCO US LLC,FL,30.59,-87.14,325199,Chemicals,65085.9,65018.5,59320.32,59258.4,10.0,Natural Gas
1006392,TARGA BENEDUM EDWARD JOYCE GAS PROCESSING PLANT,TX,31.34,-101.8,211130,Petroleum and Natural Gas Systems,232835.51,207624.02,45638.6,45586.3,49.2,Natural Gas
1004593,TARGA COALGATE STONEWALL GAS PROCESSING PLANT,OK,34.59,-96.29,211130,Petroleum and Natural Gas Systems,78197.48,74042.68,10977.31,10965.8,20.0,Natural Gas
1001638,TARGA MIDKIFF GAS PROCESSING PLANT,TX,31.5,-101.91,211130,Petroleum and Natural Gas Systems,231551.29,207222.15,60380.8,60323.5,24.3,Natural Gas
1007903,TARGA VELMA GAS PROCESSING PLANT,OK,34.46,-97.69,211130,Petroleum and Natural Gas Systems,38895.07,34444.58,5335.98,5330.5,25.6,Natural Gas
1001635,TARGA WAYNOKA NATURAL GAS PROCESSING PLANT,OK,36.65,-98.77,211130,Petroleum and Natural Gas Systems,85229.47,80391.14,50024.36,49963.6,9.9,Natural Gas
1001624,TATE & LYLE CITRIC ACID,OH,39.82,-84.17,325199,Chemicals,31585.53,31553.2,31237.57,31196.0,77.24,Natural Gas
1005988,TATE & LYLE LAFAYETTE SOUTH,IN,40.38,-86.84,311221,Other,216943.13,216293.9,261382.32,259934.0,239.0,Coal
1001675,TATE & LYLE SAGAMORE,IN,40.44,-86.86,311221,Other,127999.61,127845,179518.37,178261.0,231.0,Natural Gas
1003532,TAUNTON SANITARY LANDFILL,MA,41.92,-71.09,562212,Waste,4215.35,19.6,33203.93,8.69,0.0318375,Petroleum Products
1003473,TC INDUSTRIES INC,IL,42.28,-88.29,332811,Other,18777.18,18758,29301.14,29271.0,107.1,Natural Gas
1005711,TDX NORTH SLOPE GEN/NORTH SLOPE GENERATI,AK,70.2,-148.47,221112,Power Plants,88035.97,87945,29579.88,29548.0,2.82,Petroleum Products
1005851,TEMPLE UNIVERSITY,PA,39.98,-75.15,611310,Other,31736.38,31704.6,36863.91,36825.8,63.9,Natural Gas
1005471,TEMPLE UNIVERSITY HEALTH SCIENCES CAMPUS,PA,40,-75.15,611310,Other,28067.79,28038.2,30769.58,30737.8,76.4,Natural Gas
1003716,TENNESSEE ALLOYS CORPORATION,AL,34.94,-85.7,331110,Metals,166346.43,165287.1,147524.89,146377.7,2.0,Natural Gas
1005788,TERRA INTERNATIONAL (OKLAHOMA) INC,OK,36.44,-99.47,325311,"Chemicals,Suppliers of CO2",1277183.67,1007327.8,1099480.98,1017737.9,800.0,Natural Gas
1007741,TESORO ALASKA PETROLEUM CO,AK,60.68,-151.37,324110,"Chemicals,Petroleum and Natural Gas Systems,Refineries",475952.98,472738.8,447735.93,432886.6,2.0,Petroleum Products
1003904,TESORO CORPORATION-ANACORTES REFINERY,WA,48.49,-122.56,324110,Refineries,1208552.04,1203490.5,590173.56,585227.8,120.0,Other
1007390,TESORO REFINING AND MARKETING COMPANY GOLDEN EAGLE REFINERY,CA,38.03,-122.06,324110,"Chemicals,Refineries,Suppliers of CO2",776026.14,771306.1,2096867.12,2089873.3,440.0,Other
1004578,"TETRA Technologies, Inc.",AR,33.18,-92.72,325199,Chemicals,7346.62,7339.5,34004.77,33969.7,13.2,Natural Gas
1003557,TEXAS GAS TRANSMISSION - GREENVILLE STATION,MS,33.39,-91.02,486210,Petroleum and Natural Gas Systems,84059.95,41002,70592.28,70519.4,112.4,Natural Gas
1003945,TEXAS INSTRUMENTS NORTH CAMPUS,TX,32.93,-96.75,334413,Other,512772.4,43808.8,49318.56,49267.3,79.0,Natural Gas
1002102,TEXAS LEHIGH CEMENT COMPANY LP,TX,30.05,-97.86,327310,Minerals,1023165.96,1020541.6,945367.42,940973.7,0.1,Natural Gas
1000053,TEXAS MEDICAL CENTER CENTRAL HEATING AND COOLING SERVICES CORPORATION,TX,29.7,-95.4,221330,Power Plants,112762.32,112645.3,93283.35,93186.6,831.0,Natural Gas
1004040,TEXAS TECH UNIVERSITY,TX,33.59,-101.88,611310,Other,63068.31,63003.1,61006.22,60943.2,300.0,Natural Gas
1007980,TEXTRON CWC DIVISION,MI,43.21,-86.27,331511,Metals,33985.29,33796.2,28989.86,28789.7,120.0,Coal
1007191,"TGP Station 200 Greenup, KY",KY,38.54,-82.93,486210,Petroleum and Natural Gas Systems,74764.35,66400.6,27482.5,27454.0,50.0,Natural Gas
1001846,TGP Station 209 CAMBRIDGE (Cumberland),OH,39.94,-81.68,486210,Petroleum and Natural Gas Systems,53262.96,49991.2,28155.44,28126.4,19.55,Natural Gas
1001660,TGP Station 214 Carrollton,OH,40.62,-81.05,486210,Petroleum and Natural Gas Systems,64715.77,61298.7,28104.04,28075.0,22.0,Natural Gas
1001928,TGP Station 219 Mercer,PA,41.28,-80.27,486210,Petroleum and Natural Gas Systems,38840.36,36073.6,46256.18,46208.5,70.6,Natural Gas
1001653,TGP Station 229 Hamburg,NY,42.68,-78.83,486210,Petroleum and Natural Gas Systems,9358.97,7867.5,28523.89,28494.3,10.8,Natural Gas
1001652,TGP Station 241 Lafayette,NY,42.94,-76.11,486210,Petroleum and Natural Gas Systems,34078.33,31860.7,31637.98,31605.1,33.6,Natural Gas
1006042,TGP Station 245 West Winfield,NY,42.87,-75.17,486210,Petroleum and Natural Gas Systems,15247.8,12285.2,37457.61,37418.7,79.0,Natural Gas
1001661,TGP Station 249 Carlisle,NY,42.77,-74.46,486210,Petroleum and Natural Gas Systems,19216.79,17067,32813.98,32780.0,36.49,Natural Gas
1001856,TGP Station 307 Pigeon (Kane),PA,41.54,-79.04,486210,Petroleum and Natural Gas Systems,44398.79,43112.4,31762.88,31730.0,30.21,Natural Gas
1001658,TGP Station 313 Coudersport,PA,41.85,-78,486210,Petroleum and Natural Gas Systems,35732.78,31742.4,52905.6,52850.8,23.69,Natural Gas
1002018,"TGP Station 40 Natchitoches, LA",LA,31.73,-93.06,486210,Petroleum and Natural Gas Systems,27532.8,25492,26242.17,26188.8,63.89,Natural Gas
1001853,"TGP Station 47 West Monroe, LA",LA,32.56,-92.18,486210,Petroleum and Natural Gas Systems,13624.86,10900.1,46774.22,46726.0,73.76,Natural Gas
1005986,"TGP Station 823 Kinder, LA",LA,30.44,-92.88,486210,Petroleum and Natural Gas Systems,64459.56,50715.2,37132.26,37093.9,47.45,Natural Gas
1001659,"TGP Station 860 Centerville, TN",TN,35.85,-87.44,486210,Petroleum and Natural Gas Systems,77521.39,68612.2,35885.96,35848.7,30.6,Natural Gas
